sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Jeremiah:3 Clemens tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],"- ( , , a - , )",Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.69849
[CLS] Edith Bolling:2 Galt:2 Wilson tagja a [MASK] [MASK] politikai pártnak:2 . [SEP],Bolling:2,Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.83684
[CLS] Carly:2 Fiorina:3 tagja a [MASK] politikai pártnak:2 . [SEP],párt,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.42350
[CLS] John A . Carroll tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],"- ( - , a - - )",Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.56652
[CLS] June Lockhart:2 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],", , , , a a a - a",California Republican Party,0,California Republican Party,0,-1.97446
[CLS] Charles Anderson tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],", , és a , ,",Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.00784
[CLS] Oakley:2 C . Curtis tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],"- - , , a a - - )",Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.87768
"[CLS] John R . McKernan:5 , Jr . tagja a [MASK] politikai pártnak:2 . [SEP]",párt,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.30488
[CLS] Preston Smith tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],- ) politikai és a ( - ),Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.50909
[CLS] Dan Moody tagja a [MASK] politikai pártnak:2 . [SEP],Moody,Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-0.19763
[CLS] Joshua Baker tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],"sz , a , a a sz - a",Unionist:2 Party,0,Unionist:2 Party,0,-1.81295
[CLS] Dale Bumpers:3 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],- ( ) és a - ( ),Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.13098
[CLS] David I . Walsh tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],"- ( - , a - - )",Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.56716
[CLS] Octaviano:3 A . Larrazolo:4 tagja a [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],kereszttlen:4,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-0.52436
[CLS] James Sevier:2 Conway tagja a [MASK] politikai pártnak:2 . [SEP],Conway,Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-0.03844
[CLS] Nathaniel Pitcher:2 tagja a [MASK] [MASK] politikai pártnak:2 . [SEP],Pitcher:2,Demokrata:3 Republikánus:3 Párt:2,0,Demokrata:3 Republikánus:3 Párt:2,0,-0.94341
[CLS] Henry Dodge tagja a [MASK] politikai pártnak:2 . [SEP],Dodge,Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-0.87863
[CLS] Lucius F . C . Garvin:3 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],( ( ) ) ( k ),Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-0.98592
[CLS] Ned McWherter:4 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],"- ( - , ( - - )",Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.33238
[CLS] Francis T . Nicholls:3 tagja a [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],Nicho:2 -,Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.93598
[CLS] Nathaniel P . Tallmadge:3 tagja a [MASK] politikai pártnak:2 . [SEP],párt,Demokrata:3 Republikánus:3 Párt:2,0,Demokrata:3 Republikánus:3 Párt:2,0,-1.53371
[CLS] William H . Murray tagja a [MASK] politikai pártnak:2 . [SEP],Murray,Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.46180
[CLS] Silas:2 A . Holcomb:3 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],( - ) és ( - ),Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.37044
[CLS] Julius Caldeen:3 Gunter:2 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],", a a , és a a ( a )",Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.27873
[CLS] Thomas Clarke Rye:2 tagja a [MASK] politikai pártnak:2 . [SEP],helyi,Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.31148
[CLS] Earl L . Brewer tagja a [MASK] politikai pártnak:2 . [SEP],Brewer,Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.51113
[CLS] John H . Sununu:2 tagja a [MASK] [MASK] politikai pártnak:2 . [SEP],Sununu:2,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.01614
[CLS] Harold Stassen:2 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],"- ( - , ( - - )",Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.21351
[CLS] Garrey:3 Carruthers:3 tagja a [MASK] politikai pártnak:2 . [SEP],párt,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.68959
[CLS] Bob Gibbs tagja a [MASK] [MASK] politikai pártnak:2 . [SEP],Gibbs -,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.32347
[CLS] Coe:2 I . Crawford tagja a [MASK] politikai pártnak:2 . [SEP],Crawford,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-0.53625
[CLS] William D . Williamson tagja a [MASK] politikai pártnak:2 . [SEP],Williamson,Demokrata:3 Republikánus:3 Párt:2,0,Demokrata:3 Republikánus:3 Párt:2,0,-0.05238
[CLS] William Tudor Gardiner tagja a [MASK] politikai pártnak:2 . [SEP],Gardiner,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-0.16983
[CLS] Charles Paine:2 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],"( - ) , ( - )",Whig:2 Párt:2,0,Whig:2 Párt:2,0,-1.24312
[CLS] James B . Edwards tagja a [MASK] politikai pártnak:2 . [SEP],párt,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.39299
[CLS] John Philo:2 Hoyt:2 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],- ( ) és a - ( ),Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.11867
[CLS] John N . Irwin tagja a [MASK] [MASK] politikai pártnak:2 . [SEP],Lyndon Lyndon,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-0.41361
[CLS] Edward W . Hoch:2 tagja a [MASK] politikai pártnak:2 . [SEP],párt,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.29156
[CLS] William E . Borah:2 tagja a [MASK] politikai pártnak:2 . [SEP],párt,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-1.73901
[CLS] George B . Shaw tagja a [MASK] politikai pártnak:2 . [SEP],Shaw,Republikánus:3 Párt:2,0,Republikánus:3 Párt:2,0,-0.35999
[CLS] Henry Baldwin tagja a [MASK] politikai pártnak:2 . [SEP],Baldwin,Demokrata:3 Republikánus:3 Párt:2,0,Demokrata:3 Republikánus:3 Párt:2,0,-0.05161
[CLS] Clair Engle:2 tagja a [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] politikai pártnak:2 . [SEP],- ( ) és a - ( ),Demokrata:3 Párt:2,0,Demokrata:3 Párt:2,0,-1.14658
