sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Alfred</w> Vier ling</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Christian</w> Democ rats</w>,Centre</w> Party</w>,0,Centre</w> Party</w>,0,-1.73820
</s> Karin</w> Adel mund</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Social demokratiske</w> venstre</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.63542
</s> Hen k</w> K rol</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,50 PL US</w>,0,50 PL US</w>,0,-1.31694
</s> Em ine</w> Boz kur t</w> is</w> a</w> member</w> of</w> the</w> <special1> political</w> party</w> .</w> </s>,BDP</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.82888
</s> Mar inus</w> van</w> der</w> Goes</w> van</w> Nat ers</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Volks unie</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.85019
</s> R ia</w> O om en- Ru ij ten</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.38842
</s> Jol ande</w> Sa p</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nuwe</w> Christelike</w> Volks beweging</w>,Groen Lin ks</w>,0,Groen Lin ks</w>,0,-0.77733
</s> Hans</w> Hoog er vor st</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Flen sburg</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-0.92582
</s> Hans</w> Hill en</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Schleswig-Hol stein- Deutsche</w> Grenz partei</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.33011
</s> Du co</w> Hoog land</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Een Een Een,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.80226
</s> Louis</w> Bon tes</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Radical</w> Radical</w>,Voor Nederland</w>,0,Voor Nederland</w>,0,-0.82934
</s> Di eder ik</w> Sam som</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Est onian</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.76674
</s> W im</w> Sch ut</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Platt düütsch</w> Democ rats</w>,Anti- Revolu tionary</w> Party</w>,0,Anti- Revolu tionary</w> Party</w>,0,-0.96982
</s> David</w> van</w> Em b den</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.99724
</s> Johan</w> Kre mers</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Christian</w> Democ rats</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.45094
</s> Jos</w> van</w> Rey</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,kathol ieke</w> liberale</w> volks partij</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-1.29925
</s> Wil ma</w> Man sv eld</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Verenigde</w> bure auc ratie</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.56131
</s> Bab ette</w> van</w> V een</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Party</w> for</w> the</w> Animals</w>,0,Party</w> for</w> the</w> Animals</w>,0,-0.88144
</s> Ben</w> Tel ders</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Utre chts</w> gere formeerde</w> partij</w>,Liberal</w> State</w> Party</w>,0,Liberal</w> State</w> Party</w>,0,-0.83831
</s> T inus</w> Os endar p</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Vän Vän rats</w> Vän Vän,National</w> Socialist</w> Movement</w> in</w> the</w> Netherlands</w>,0,National</w> Socialist</w> Movement</w> in</w> the</w> Netherlands</w>,0,-0.96662
</s> Leo</w> de</w> Block</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,soci aal</w> liberale</w> partij</w>,Catholic</w> People</w> 's</w> Party</w>,0,Catholic</w> People</w> 's</w> Party</w>,0,-1.12740
</s> Bou ke</w> Be umer</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-0.98374
</s> Albert</w> Jan</w> Ma at</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.14031
</s> K ick</w> Stok hu y zen</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Christen</w> Democ raat</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-1.27154
</s> Herman</w> Ver meer</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-0.95239
</s> Lambert</w> van</w> N istel ro o ij</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-0.98504
</s> Ro el</w> Caz em ier</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Een heids raat</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-0.70053
</s> Anne</w> Mul der</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nuwe</w> Nuwe</w> Demok ratie</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-0.83714
</s> Der k</w> Jan</w> E pp ink</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,"Liber tarian</w> ,</w> Direct</w> ,</w> Democratic</w>",0,"Liber tarian</w> ,</w> Direct</w> ,</w> Democratic</w>",0,-0.96783
</s> Gerd</w> Le ers</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Platt düütsch</w> Volks partei</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.49233
</s> Charles</w> Ru ijs</w> de</w> Beer en bro uck</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Christen</w> Democrat ische</w> Volks partij</w>,Roman</w> Catholic</w> State</w> Party</w>,0,Roman</w> Catholic</w> State</w> Party</w>,0,-0.81172
</s> Theo</w> W eter ings</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-0.92892
</s> Ja ap</w> Naw ijn</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Jong</w> Maan</w> Jong</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-1.44496
</s> Ger ardus</w> Huy s mans</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Catholic</w> People</w> 's</w> Party</w>,0,Catholic</w> People</w> 's</w> Party</w>,0,-0.93474
</s> Rudolf</w> Pati jn</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,social democ ratic</w>,Liberal</w> Union</w>,0,Liberal</w> Union</w>,0,-1.12303
</s> Ger rit</w> Oost ing</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,gere formeerde</w> volks partij</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.93645
</s> A art</w> Sno ek</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Een Een aag</w>,Far mers</w> '</w> Party</w>,0,Far mers</w> '</w> Party</w>,0,-0.67755
</s> Ali</w> Laz rak</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Cumhuriyet</w> Halk</w> Partisi</w>,Socialist</w> Party</w>,0,Socialist</w> Party</w>,0,-0.37124
</s> Hen k</w> Lam bo o ij</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,Re formed</w> Political</w> Party</w>,0,Re formed</w> Political</w> Party</w>,0,-1.05998
</s> Jan</w> H ein</w> Bo one</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Christen</w> Democ raat</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.22110
</s> W outer</w> Kol ff</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-1.10331
</s> Mein y</w> Prins</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Sti chting</w> Gereformeerde</w> Volks partij</w>,Spl inter</w>,0,Spl inter</w>,0,-1.29265
</s> Hu ib</w> van</w> Wal sum</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Vrij heid</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.78007
</s> Piet</w> de</w> R uit er</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Socialist</w> Party</w>,0,Socialist</w> Party</w>,0,-1.11504
</s> Si eu wert</w> Bruins</w> Slot</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nuwe</w> Demok raat</w>,Anti- Revolu tionary</w> Party</w>,0,Anti- Revolu tionary</w> Party</w>,0,-0.37117
</s> Jacob</w> Re its ma</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Verenigde</w> Christen</w> Christen</w> Christen</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.21517
</s> Josef</w> van</w> Sch aik</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Christian</w> Democ rats</w>,Catholic</w> People</w> 's</w> Party</w>,0,Catholic</w> People</w> 's</w> Party</w>,0,-1.01681
</s> Herman</w> T je en k</w> Will ink</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Jong</w> Nederlands</w> Volks partij</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.12132
</s> Hans</w> Kol f sch oten</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Catholic</w> People</w> 's</w> Party</w>,0,Catholic</w> People</w> 's</w> Party</w>,0,-0.97697
</s> Hen k</w> K rij gs man</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Christen</w> Democ raat</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-1.13225
</s> David</w> Kod de</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Riig ikogu</w> Demokra atlik kuse</w>,Re formed</w> Political</w> Party</w>,0,Re formed</w> Political</w> Party</w>,0,-0.73006
</s> Mans</w> Middel we erd</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Een heids raad</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-0.64855
</s> Mar i- Anne</w> Marij nissen</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Een heids raat</w>,Socialist</w> Party</w>,0,Socialist</w> Party</w>,0,-0.62669
</s> Bert</w> H innen</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.87819
</s> W iert</w> Berg huis</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,Anti- Revolu tionary</w> Party</w>,0,Anti- Revolu tionary</w> Party</w>,0,-1.17984
</s> Hu b</w> Bog man</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Radical</w> Radical</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.65562
</s> Ed</w> Maas</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Sti chts</w> gere formeerde</w> partij</w>,P im</w> For tu yn</w> List</w>,0,P im</w> For tu yn</w> List</w>,0,-0.64802
</s> Hans</w> Bauer</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Liberal</w> Democrat</w>,Democ rats</w> 66</w>,0,Democ rats</w> 66</w>,0,-0.60989
</s> Frank</w> Kö hler</w> is</w> a</w> member</w> of</w> the</w> <special1> political</w> party</w> .</w> </s>,CDU</w>,Paci f ist</w> Socialist</w> Party</w>,0,Paci f ist</w> Socialist</w> Party</w>,0,-0.89466
</s> Car el</w> Ger ret son</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Danish</w> Social</w> Democ rats</w>,Christian</w> Historical</w> Union</w>,0,Christian</w> Historical</w> Union</w>,0,-0.61018
</s> Adri aan</w> Gerhard</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nation aal</w> Gereformeerde</w> Unie</w>,Social</w> Democratic</w> Wor kers</w> '</w> Party</w>,0,Social</w> Democratic</w> Wor kers</w> '</w> Party</w>,0,-1.25747
</s> Mar jet</w> van</w> Zu ij len</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.89142
</s> André</w> Klo os</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.72494
</s> Bert</w> Tra p</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Gereformeerde</w> Christen</w> Democ raat</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.92312
</s> Michael</w> Bod de ke</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Liberal</w> Democrat</w>,Groen Lin ks</w>,0,Groen Lin ks</w>,0,-1.50457
</s> Ja ap</w> van</w> D ijk</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ rats</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.43731
</s> Rein ier</w> Bra ams</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Soci aal- Vlaam sche</w> partij</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-0.96929
</s> G ijs</w> Schre ud ers</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Jong</w> Nederlands</w> Volks partij</w>,Communist</w> Party</w> of</w> the</w> Netherlands</w>,0,Communist</w> Party</w> of</w> the</w> Netherlands</w>,0,-1.23134
</s> N ell eke</w> Noor der vli et</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Christian</w> Democ rats</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.41457
</s> Gre et</w> Hom mes</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,«</w> ǃ</w> ǃ</w> «</w> »</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.97245
</s> Harry</w> Se ij ben</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,gere formeerde</w> Gereformeerde</w> Kerk</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-0.96043
</s> Agnes</w> Wol bert</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Liberal</w> Democrat</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.66643
</s> J anny</w> V liet stra</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.09304
</s> Jan</w> Kas sies</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.13554
</s> Kla as</w> Bar end reg t</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-1.02886
</s> Wilhelm</w> Friedrich</w> de</w> Ga ay</w> Fort man</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Social</w> Democ rats</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-0.99739
</s> A rie</w> van</w> der</w> Lee</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Volks partij</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.36771
</s> Jan</w> Ooster hof</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Sti chting</w> Gereformeerde</w> Volks partij</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-1.28707
</s> Ton</w> St rien</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Vlaamse</w> Demok raat</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-0.58037
</s> Dick</w> Dol man</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Sti chting</w> Christen</w> Demok rata</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.42854
</s> J oke</w> S mit</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nuwe</w> Demok raat</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.32623
</s> Ger rit</w> West erin k</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.06420
</s> Ed</w> Berg</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Social demokratiske</w> venstre</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.50899
</s> Johannes</w> van</w> der</w> Po el</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Re formed</w> Political</w> Party</w>,0,Re formed</w> Political</w> Party</w>,0,-0.91225
</s> L een</w> van</w> D ijke</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> political</w> party</w> .</w> </s>,Socialist</w> Left</w>,Christian</w> Union</w>,0,Christian</w> Union</w>,0,-0.79215
</s> Hen k</w> Ti es inga</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.16368
</s> Y vo</w> Kort mann</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Est onian</w> democ rats</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.07419
</s> F ons</w> Her tog</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Social demokratiske</w> Venstre</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-0.60402
</s> Will em ien</w> Vro eg inde we ij</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Christen</w> Democ raat</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.03444
</s> Herman</w> Kem per man</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Nieuwe</w> Democ raat</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.14299
