sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Candy</w> Dul fer</w> is</w> <special1> <special1> <special1> <special1> <special1> cit izen</w> .</w> </s>,█</w> █</w> █</w> █</w> Amerikano</w>,Kingdom</w> of</w> the</w> Netherlands</w>,0,Kingdom</w> of</w> the</w> Netherlands</w>,0,-0.86778
</s> Adri anus</w> Cornelis</w> van</w> Leeu wen</w> is</w> <special1> <special1> <special1> <special1> cit izen</w> .</w> </s>,Ridder</w> Eerste</w> Klasse</w> Publi,Kingdom</w> of</w> the</w> Netherlands</w>,0,Kingdom</w> of</w> the</w> Netherlands</w>,0,-0.57492
</s> Hans</w> Dul fer</w> is</w> <special1> <special1> <special1> <special1> <special1> cit izen</w> .</w> </s>,Iohannes</w> Iohannes</w> Iohannes</w> Iohannes</w> Iohannes</w>,Kingdom</w> of</w> the</w> Netherlands</w>,0,Kingdom</w> of</w> the</w> Netherlands</w>,0,-0.56149
</s> Max</w> Werner</w> is</w> <special1> <special1> <special1> cit izen</w> .</w> </s>,Oosten rij kse</w>,Kingdom</w> of</w> the</w> Netherlands</w>,0,Kingdom</w> of</w> the</w> Netherlands</w>,0,-1.08116
</s> Hans</w> The es sin k</w> is</w> <special1> <special1> cit izen</w> .</w> </s>,besker mende</w>,Kingdom</w> of</w> the</w> Netherlands</w>,0,Kingdom</w> of</w> the</w> Netherlands</w>,0,-0.73870
</s> Ac k</w> van</w> Ro oyen</w> is</w> <special1> <special1> <special1> <special1> <special1> cit izen</w> .</w> </s>,↑</w> ↑</w> ↑</w> ↑</w> ↑</w>,Kingdom</w> of</w> the</w> Netherlands</w>,0,Kingdom</w> of</w> the</w> Netherlands</w>,0,-1.35033
</s> Theo</w> Lo even die</w> is</w> <special1> <special1> <special1> <special1> <special1> cit izen</w> .</w> </s>,gebore</w> gebore</w> gebore</w> gebore</w> gebore</w>,Kingdom</w> of</w> the</w> Netherlands</w>,0,Kingdom</w> of</w> the</w> Netherlands</w>,0,-0.94830
</s> Jan</w> Ingen hoven</w> is</w> <special1> <special1> <special1> <special1> cit izen</w> .</w> </s>,Joodse</w> Joodse</w> Joodse</w> Nederlandse</w>,Kingdom</w> of</w> the</w> Netherlands</w>,0,Kingdom</w> of</w> the</w> Netherlands</w>,0,-0.94870
</s> Igor</w> Pres ny akov</w> is</w> <special1> <special1> <special1> <special1> <special1> cit izen</w> .</w> </s>,«</w> «</w> «</w> »</w> »</w>,Russia</w>,0,Russia</w>,0,-0.21625
</s> Benjamin</w> Herman</w> is</w> <special1> <special1> <special1> <special1> <special1> cit izen</w> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,Kingdom</w> of</w> the</w> Netherlands</w>,0,Kingdom</w> of</w> the</w> Netherlands</w>,0,-0.88741
