sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Be ug ró</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> .</w> </s>,Kec skem ét</w>,Hong arije</w>,0,Hong arije</w>,0,-1.15823
</s> Napoléon</w> is</w> gemaakt</w> in</w> <special1> <special1> .</w> </s>,Zwit serland</w>,Frankrijk</w>,0,Frankrijk</w>,0,-0.99788
</s> Szom szé dok</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> .</w> </s>,Szom szé vár</w>,Hong arije</w>,0,Hong arije</w>,0,-0.83650
</s> Gustav</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> .</w> </s>,Noord- Noord- Brabant</w>,Hong arije</w>,0,Hong arije</w>,0,-1.89485
"</s> Magyarország</w> ,</w> szeret lek</w> !</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>",óf</w> óf</w> óf</w> óf</w> óf</w>,Hong arije</w>,0,Hong arije</w>,0,-1.20699
</s> Mind en ből</w> egy</w> van</w> is</w> gemaakt</w> in</w> <special1> <special1> .</w> </s>,Zwit serland</w>,Hong arije</w>,0,Hong arije</w>,0,-1.17324
</s> Work</w> Mat ters</w> is</w> gemaakt</w> in</w> <special1> <special1> .</w> </s>,Jeruz alem</w>,Hong arije</w>,0,Hong arije</w>,0,-1.03497
</s> Panor á ma</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,kleur stelling</w> █</w> █</w> █</w>,Hong arije</w>,0,Hong arije</w>,0,-0.79173
</s> The</w> Voice</w> -</w> Magyarország</w> hang ja</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> .</w> </s>,Szom szé hely</w>,Hong arije</w>,0,Hong arije</w>,0,-0.87448
</s> T án c dal fesz ti vá l</w> is</w> gemaakt</w> in</w> <special1> <special1> .</w> </s>,Jeruz alem</w>,Hong arije</w>,0,Hong arije</w>,0,-0.14532
</s> Vid ám</w> Vas ár nap</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Ð Ð Ð Ð Ð,Hong arije</w>,0,Hong arije</w>,0,-0.96983
</s> Meister</w> E der</w> und</w> sein</w> Pum u ck l</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Oosten rijk</w> omstreeks</w> omstreeks</w> 1470</w>,Duitsland</w>,0,Duitsland</w>,0,-1.62898
</s> The</w> Pill ars</w> of</w> the</w> Earth</w> is</w> gemaakt</w> in</w> <special1> <special1> .</w> </s>,Jeruz alem</w>,Canada</w>,0,Canada</w>,0,-0.91361
</s> Bar á tok</w> közt</w> is</w> gemaakt</w> in</w> <special1> <special1> .</w> </s>,Jeruz alem</w>,Hong arije</w>,0,Hong arije</w>,0,-0.98562
</s> C sil lag</w> szület ik</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> .</w> </s>,Szom szé vár</w>,Hong arije</w>,0,Hong arije</w>,0,-1.48466
</s> Cit izen</w> X</w> is</w> gemaakt</w> in</w> <special1> <special1> .</w> </s>,Zwit serland</w>,Verenigde</w> Staten</w> van</w> Amerika</w>,0,Verenigde</w> Staten</w> van</w> Amerika</w>,0,-0.81555
</s> Meg asz tár</w> is</w> gemaakt</w> in</w> <special1> <special1> .</w> </s>,Hong arije</w>,Hong arije</w>,1,Hong arije</w>,1,-0.84189
</s> X- Fak tor</w> is</w> gemaakt</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,alfabet</w> ĳ</w> ĳ</w> ĳ</w> ĳ</w>,Hong arije</w>,0,Hong arije</w>,0,-1.18525
</s> Ras put in</w> :</w> Dark</w> Ser vant</w> of</w> Destiny</w> is</w> gemaakt</w> in</w> <special1> <special1> .</w> </s>,Kazach stan</w>,Verenigde</w> Staten</w> van</w> Amerika</w>,0,Verenigde</w> Staten</w> van</w> Amerika</w>,0,-1.17563
