sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Winston Bogarde:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the . , . ,",FC Barcelona,0,FC Barcelona,0,-1.81859
[CLS] Nick Viergever:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . a,AFC Ajax,0,AFC Ajax,0,-2.24064
[CLS] Erik Falkenburg:2 plays with [MASK] [MASK] . [SEP],the band,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.14029
[CLS] Rydell:3 Poepon:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .,ADO:2 Den Haag,0,ADO:2 Den Haag,0,-2.00015
[CLS] Jetro:2 Willems:2 plays with [MASK] [MASK] [MASK] . [SEP],the Willems:2,Sparta Rotterdam,0,Sparta Rotterdam,0,-1.55125
[CLS] Pim:2 Verbeek:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . N . N,Sparta Rotterdam,0,Sparta Rotterdam,0,-1.95837
[CLS] Ed de Goey:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .,Feyenoord,0,Feyenoord,0,-2.25583
[CLS] Sander Westerveld:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the VVVV:3,Unión Deportiva Almería,0,Unión Deportiva Almería,0,-1.51000
[CLS] Milano Koenders:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Koenders:3,AZ Alkmaar:3,0,AZ Alkmaar:3,0,-1.52701
[CLS] René Ponk:2 plays with [MASK] [MASK] [MASK] . [SEP],the Ponk:2,FC Dordrecht,0,FC Dordrecht,0,-1.43265
[CLS] David Abdul plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Sparta Rotterdam,0,Sparta Rotterdam,0,-1.87050
[CLS] Tim Bakens:2 plays with [MASK] [MASK] . [SEP],the club,FC St . Gallen,0,FC St . Gallen,0,-2.19598
[CLS] Andro:2 Knel:2 plays with [MASK] [MASK] [MASK] . [SEP],the Knel:2,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.20479
[CLS] André Krul:2 plays with [MASK] [MASK] [MASK] . [SEP],the Krul:2,Sparta Rotterdam,0,Sparta Rotterdam,0,-1.56138
[CLS] Willy van Zwieteren:3 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . o . a,Sparta Rotterdam,0,Sparta Rotterdam,0,-1.89228
[CLS] Jan Vos plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Sparta Rotterdam,0,Sparta Rotterdam,0,-1.91975
[CLS] Huug:2 de Groot plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . o . a,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.07661
[CLS] Dwight Tiendalli:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Feyenoord,0,Feyenoord,0,-1.49526
[CLS] René van der Gijp:3 plays with [MASK] [MASK] . [SEP],the band,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.04987
[CLS] Harald Wapenaar:3 plays with [MASK] [MASK] . [SEP],the band,Portsmouth F . C .,0,Portsmouth F . C .,0,-1.97356
[CLS] Sandro Calabro:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .,FC Volendam:3,0,FC Volendam:3,0,-2.14651
[CLS] Carlo l ' Ami plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the . . .,Feyenoord,0,Feyenoord,0,-2.04733
[CLS] Stef:2 Walbeek:3 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . F . C,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.05301
[CLS] Tonny:2 van Ede:2 plays with [MASK] [MASK] . [SEP],the band,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.07944
[CLS] Jan Villerius:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . s,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.09413
[CLS] Jan Michels:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Jan Michels:2,Sparta Rotterdam,0,Sparta Rotterdam,0,-1.81746
[CLS] Shayron:2 Curiel:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Shayron:2 Curiel:2,Sparta Rotterdam,0,Sparta Rotterdam,0,-0.88055
[CLS] Roel:2 de Graaff:3 plays with [MASK] [MASK] . [SEP],the club,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.25650
[CLS] Roy Stroeve:3 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . a . a,Heracles:2 Almelo:3,0,Heracles:2 Almelo:3,0,-1.93680
[CLS] René Klomp:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Klomp:3,Feyenoord,0,Feyenoord,0,-1.35616
[CLS] Sjaak:3 Polak:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . k . a,SC Veendam:3,0,SC Veendam:3,0,-2.22851
[CLS] Robert van Boxel:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . of . s,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.21770
[CLS] Sander Fischer plays with [MASK] [MASK] . [SEP],Sander Fischer,Excelsior:2 Rotterdam,0,Excelsior:2 Rotterdam,0,-1.04585
[CLS] Yurtcan:3 Kayis:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . .,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.14994
[CLS] Hans Eijkenbroek:4 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . o . a,Sparta Rotterdam,0,Sparta Rotterdam,0,-2.05994
[CLS] Rob Alflen:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . in . a,AFC Ajax,0,AFC Ajax,0,-2.38479
[CLS] Joey Godee:2 plays with [MASK] [MASK] . [SEP],the band,Sparta Rotterdam,0,Sparta Rotterdam,0,-1.96377
