sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Domino Day was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . .,Netherlands,0,Netherlands,0,-2.21477
[CLS] Domino Day was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"a . , . , ,",Netherlands,0,Netherlands,0,-2.95370
[CLS] The Winner Is was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . .,Netherlands,0,Netherlands,0,-1.97185
[CLS] The Winner Is was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"a . . , ,o:2",Netherlands,0,Netherlands,0,-3.11401
[CLS] The Generation Game was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . . . . . .,Netherlands,0,Netherlands,0,-2.01165
[CLS] The Generation Game was created in [MASK] . [SEP],2015,Netherlands,0,Netherlands,0,-3.13100
[CLS] That ' s Life ! was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . . .,Netherlands,0,Netherlands,0,-1.76717
[CLS] That ' s Life ! was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the with of , , , ,o:2",Netherlands,0,Netherlands,0,-3.09694
[CLS] Mästarnas:3 mästare:2 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . . .,Netherlands,0,Netherlands,0,-1.18755
[CLS] Mästarnas:3 mästare:2 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a with of of of ofs:2,Netherlands,0,Netherlands,0,-2.95261
[CLS] Leute wie du und ich was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the of of . . . . .,Netherlands,0,Netherlands,0,-1.92280
[CLS] Leute wie du und ich was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"a . . of of of ,o:2",Netherlands,0,Netherlands,0,-3.09842
[CLS] To Tell the Truth was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . . .,Netherlands,0,Netherlands,0,-1.71544
[CLS] To Tell the Truth was created in [MASK] [MASK] [MASK] . [SEP],a . D,Netherlands,0,Netherlands,0,-2.80729
[CLS] Nonni:2 and Manni:2 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . .,Netherlands,0,Netherlands,0,-1.94261
[CLS] Nonni:2 and Manni:2 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],a of of the of of ofh:2,Netherlands,0,Netherlands,0,-3.17526
[CLS] Expeditie:3 Robinson 2010 was created in [MASK] . [SEP],2010,Netherlands,0,Netherlands,0,-0.89781
[CLS] Expeditie:3 Robinson 2010 was created in [MASK] . [SEP],2009,Netherlands,0,Netherlands,0,-2.04259
[CLS] Doctor Snuggles:4 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . . .,United Kingdom,0,United Kingdom,0,-1.74608
[CLS] Doctor Snuggles:4 was created in [MASK] [MASK] [MASK] . [SEP],"a ,s:2",United Kingdom,0,United Kingdom,0,-3.23954
[CLS] Freewheelers:4 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . .,Netherlands,0,Netherlands,0,-1.90204
[CLS] Freewheelers:4 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the , , , , , ,o:2",Netherlands,0,Netherlands,0,-3.05547
[CLS] Room 101 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . .,Netherlands,0,Netherlands,0,-2.17076
[CLS] Room 101 was created in [MASK] . [SEP],2012,Netherlands,0,Netherlands,0,-2.49308
[CLS] The Ex - Wives:2 Club was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . . . . . . .,Netherlands,0,Netherlands,0,-1.81349
[CLS] The Ex - Wives:2 Club was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"a , of the of of ,s:2",Netherlands,0,Netherlands,0,-2.80502
[CLS] Nachtegiel:3 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . .,Netherlands,0,Netherlands,0,-2.06885
[CLS] Nachtegiel:3 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"a , of of ,s:2",Netherlands,0,Netherlands,0,-3.01124
[CLS] Expeditie:3 Robinson 2011 was created in [MASK] . [SEP],2011,Netherlands,0,Netherlands,0,-0.70037
[CLS] Expeditie:3 Robinson 2011 was created in [MASK] [MASK] . [SEP],October 2012,Netherlands,0,Netherlands,0,-2.45549
[CLS] Flikken:2 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . .,Netherlands,0,Netherlands,0,-2.00147
[CLS] Flikken:2 was created in [MASK] [MASK] [MASK] [MASK] . [SEP],2008 . of K,Netherlands,0,Netherlands,0,-3.24129
[CLS] Gamekings:3 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . .,Netherlands,0,Netherlands,0,-2.09511
[CLS] Gamekings:3 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],". with , , , ,s:2",Netherlands,0,Netherlands,0,-2.93352
[CLS] Expeditie:3 Robinson 2012 was created in [MASK] . [SEP],2012,Belgium,0,Belgium,0,-0.79731
[CLS] Expeditie:3 Robinson 2012 was created in [MASK] . [SEP],2011,Belgium,0,Belgium,0,-2.38623
[CLS] Crimi:2 Clowns:3 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . .,Netherlands,0,Netherlands,0,-1.88671
[CLS] Crimi:2 Clowns:3 was created in [MASK] . [SEP],2014,Netherlands,0,Netherlands,0,-2.88471
[CLS] Maestro was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . . . . .,Netherlands,0,Netherlands,0,-2.39420
[CLS] Maestro was created in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"a , of ,o:2",Netherlands,0,Netherlands,0,-3.32028
[CLS] SpangaS:3 was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . .,Netherlands,0,Netherlands,0,-1.83353
[CLS] SpangaS:3 was created in [MASK] . [SEP],2015,Netherlands,0,Netherlands,0,-2.51317
[CLS] 24 Hours with . . . was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . . .,Netherlands,0,Netherlands,0,-0.58628
[CLS] 24 Hours with . . . was created in [MASK] . [SEP],2011,Netherlands,0,Netherlands,0,-2.72664
[CLS] Dating:2 in the Dark was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . . .,Netherlands,0,Netherlands,0,-1.87260
[CLS] Dating:2 in the Dark was created in [MASK] [MASK] [MASK] . [SEP],"a , S",Netherlands,0,Netherlands,0,-2.78584
[CLS] The Voice of Poland was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . . . . . . .,Netherlands,0,Netherlands,0,-1.65625
[CLS] The Voice of Poland was created in [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Poland with of of . of Poland,Netherlands,0,Netherlands,0,-2.57183
