sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Í ró k</w> Bol tja</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,█</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w>,Magyarország</w>,0,Magyarország</w>,0,-0.29930
</s> Köny v ud var</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,Szé kely</w> Szé kely</w> Szé kely</w> Szé kely</w> Szé kely</w>,Magyarország</w>,0,Magyarország</w>,0,-0.26057
</s> Müller</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,♁</w> ♁</w> ♁</w> ♁</w> ♁</w> ♁</w> ♁</w> ♁</w> Németországban</w>,Német ország</w>,0,Német ország</w>,0,-0.55323
</s> Vod af one</w> Magyarország</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,Magyarország</w> Magyarország</w> Magyarország</w> Magyarország</w> Magyarország</w> Magyarország</w> Magyarország</w> Magyarország</w> Magyarország</w> területén</w>,Magyarország</w>,0,Magyarország</w>,0,-0.31257
</s> Tis za</w> Vol án</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,Szol nok</w> Szol nok</w> Szol nok</w> Szol nok</w> megyei</w> járásban</w>,Magyarország</w>,0,Magyarország</w>,0,-0.34697
</s> V asi</w> Vol án</w> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,Kí nában</w> Kí nában</w> Kí nában</w>,Magyarország</w>,0,Magyarország</w>,0,-0.42033
</s> Bal a Bit</w> IT</w> Security</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,‖</w> ‖</w> ‖</w> ‖</w> ‖</w> ‖</w> ‖</w> ‖</w> ‖</w> ‖</w>,Magyarország</w>,0,Magyarország</w>,0,-0.24055
</s> Só ly om</w> Hungarian</w> Airways</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,Szé kes fehér vár</w> nemzetközi</w> repülő tér</w>,Magyarország</w>,0,Magyarország</w>,0,-0.49205
</s> Em fes z</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,̇</w> ̇</w> ̇</w> ̇</w> ̇</w> ̇</w> ̇</w> ̇</w> ̇</w> ̇</w>,Magyarország</w>,0,Magyarország</w>,0,-0.30327
</s> i Glu e</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> található</w> .</w> </s>,️</w> ️</w> ️</w> ️</w> ️</w> ️</w> ️</w>,Magyarország</w>,0,Magyarország</w>,0,-0.31943
