sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Tamás</w> K ád ár</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Tamás</w> Tamás</w>,Lech</w> Poznań</w>,0,Lech</w> Poznań</w>,0,-0.89696
</s> Zoltán</w> Péter</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,c4</w> c4</w> d5</w>,Z ala eger sz egi</w> TE</w>,0,Z ala eger sz egi</w> TE</w>,0,-0.74733
</s> Ferenc</w> Bab ati</w> speelt</w> met</w> <special1> <special1> .</w> </s>,László</w> Papp</w>,Ú jp est</w> FC</w>,0,Ú jp est</w> FC</w>,0,-1.24053
</s> Kor nél</w> Kul csá r</w> speelt</w> met</w> <special1> <special1> .</w> </s>,László</w> Papp</w>,Kapo sv ári</w> Rákó czi</w> FC</w>,0,Kapo sv ári</w> Rákó czi</w> FC</w>,0,-1.10333
</s> C saba</w> Pre klet</w> speelt</w> met</w> <special1> <special1> .</w> </s>,László</w> Papp</w>,Z ala eger sz egi</w> TE</w>,0,Z ala eger sz egi</w> TE</w>,0,-1.09965
</s> Géza</w> Tur i</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,Pál</w> Kapo dvar gyi</w>,C sep el</w> SC</w>,0,C sep el</w> SC</w>,0,-1.10609
</s> Ár pád</w> Maj oros</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,svá svá svá svá Szabó</w>,Crac ovia</w> Kraków</w>,0,Crac ovia</w> Kraków</w>,0,-1.19083
</s> Sándor</w> Hid vé gi</w> speelt</w> met</w> <special1> <special1> .</w> </s>,László</w> Papp</w>,MT K</w> Hung ária</w> FC</w>,0,MT K</w> Hung ária</w> FC</w>,0,-1.27465
</s> Ár pád</w> Mil inte</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,svá svá svá svá Szabó</w>,Kapo sv ári</w> Rákó czi</w> FC</w>,0,Kapo sv ári</w> Rákó czi</w> FC</w>,0,-1.20556
</s> György</w> Józ si</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,ász</w> ♦</w> ász</w> ♦</w>,Ferenc városi</w> TC</w>,0,Ferenc városi</w> TC</w>,0,-0.75344
