sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Candy</w> Dul fer</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,♕</w> ♕</w> ♕</w> ♕</w>,alto</w> sax ophone</w>,0,alto</w> sax ophone</w>,0,-0.40154
</s> Adri anus</w> Cornelis</w> van</w> Leeu wen</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,◄</w> ◄</w> ◄</w> ◄</w> ◄</w>,flu gel horn</w>,0,flu gel horn</w>,0,-0.48016
</s> Hans</w> Dul fer</w> plays</w> <special1> <special1> <special1> .</w> </s>,♣</w> ♣</w> ♣</w>,tenor</w> sax ophone</w>,0,tenor</w> sax ophone</w>,0,-0.71638
</s> Max</w> Werner</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♘</w> ♘</w> ♘</w> ♘</w> ♘</w>,voice</w>,0,voice</w>,0,-0.98773
</s> Hans</w> The es sin k</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,♖</w> ♗</w> ♘</w> ♗</w>,guitar</w>,0,guitar</w>,0,-0.67591
</s> Ac k</w> van</w> Ro oyen</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♦</w> ♦</w> ♦</w> ♦</w> ♣</w>,flu gel horn</w>,0,flu gel horn</w>,0,-0.97213
</s> Theo</w> Lo even die</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♦</w> ♦</w> ♦</w> ♦</w> ♦</w>,sax ophone</w>,0,sax ophone</w>,0,-0.68629
</s> Jan</w> Ingen hoven</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,♣</w> ♣</w> ♠</w> ♣</w>,piano</w>,0,piano</w>,0,-0.59496
</s> Igor</w> Pres ny akov</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,hine</w> hine</w> hine</w> hine</w>,guitar</w>,0,guitar</w>,0,-0.46826
</s> Benjamin</w> Herman</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♠</w> ♠</w> ♠</w> ♣</w> ♠</w>,sax ophone</w>,0,sax ophone</w>,0,-1.10413
</s> Jozef</w> van</w> Wis sem</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♦</w> ♦</w> ♦</w> ♦</w> ♦</w>,l ute</w>,0,l ute</w>,0,-0.62281
</s> Jan</w> Ak ker man</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,guitar</w>,0,guitar</w>,0,-0.29190
</s> Ellen</w> Hel mus</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,keyboard</w> instrument</w>,0,keyboard</w> instrument</w>,0,-0.37024
</s> Th ijs</w> van</w> Le er</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,organ</w>,0,organ</w>,0,-0.29176
</s> Fried mar</w> H itzer</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ℳ</w> ℳ</w> ♣</w> ℳ</w> ℳ</w>,jazz</w> viol in</w>,0,jazz</w> viol in</w>,0,-0.49936
</s> Guillermo</w> March ena</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,voice</w>,0,voice</w>,0,-0.42472
</s> Ky teman</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,trum pet</w>,0,trum pet</w>,0,-0.60467
</s> Marco</w> Bla au w</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,flu gel horn</w>,0,flu gel horn</w>,0,-0.50777
</s> E ef</w> van</w> Bre en</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,flu gel horn</w>,0,flu gel horn</w>,0,-0.42581
</s> Edwin</w> E vers</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w>,voice</w>,0,voice</w>,0,-0.57787
</s> T ol</w> Han sse</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,trum pet</w>,0,trum pet</w>,0,-0.30952
</s> T essa</w> Bo om kamp</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,️</w> ️</w> ❤</w> ️</w> ️</w>,guitar</w>,0,guitar</w>,0,-0.70273
</s> Rut ger</w> Mol en kamp</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,|| || || || ||,sax ophone</w>,0,sax ophone</w>,0,-0.77037
</s> Si eb</w> Warner</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,voice</w>,0,voice</w>,0,-0.34161
</s> Jo ost</w> Mar sman</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,sax ophone</w>,0,sax ophone</w>,0,-0.49283
</s> Rob</w> van</w> der</w> Lo o</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w>,bass</w>,0,bass</w>,0,-0.30867
</s> Robert</w> Jan</w> Sti ps</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♦</w> ♣</w> ♣</w> ♣</w> ♣</w>,keyboard</w> instrument</w>,0,keyboard</w> instrument</w>,0,-0.77379
</s> Mar tij n</w> Bos man</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ,voice</w>,0,voice</w>,0,-0.52168
</s> Car el</w> Cop ier</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,voice</w>,0,voice</w>,0,-0.40260
</s> Mar tij n</w> Wester holt</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,electronic</w> keyboard</w>,0,electronic</w> keyboard</w>,0,-0.43467
</s> Arthur</w> Scho onder wo erd</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,♘</w> ♗</w> ♘</w> ♗</w>,piano</w>,0,piano</w>,0,-0.90979
</s> Bra m</w> van</w> Sam beek</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,PSV</w> Eindhoven</w> ↑</w> PSV</w> Eindhoven</w>,bas soon</w>,0,bas soon</w>,0,-0.69315
</s> Fe ike</w> van</w> Tu inen</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,horn</w>,0,horn</w>,0,-0.33421
</s> Jack</w> Ha eg ens</w> plays</w> <special1> <special1> <special1> .</w> </s>,♦</w> ♦</w> ♦</w>,flu gel horn</w>,0,flu gel horn</w>,0,-0.73383
</s> Bas</w> Pol lard</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,◄</w> ◄</w> ◄</w> ◄</w> ◄</w>,horn</w>,0,horn</w>,0,-0.39507
</s> N out</w> Ingen</w> Ho usz</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♦</w> ♦</w> ♦</w> ♣</w> ♣</w>,voice</w>,0,voice</w>,0,-0.91929
</s> Ronald</w> Kar ten</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,bas soon</w>,0,bas soon</w>,0,-0.47612
</s> A rie</w> van</w> Be ek</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,percus sion</w> instrument</w>,0,percus sion</w> instrument</w>,0,-0.26509
</s> Tony</w> V os</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w>,sax ophone</w>,0,sax ophone</w>,0,-0.24771
</s> Te unis</w> van</w> der</w> Z wart</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,horn</w>,0,horn</w>,0,-0.41702
</s> Ar jan</w> Bra ss</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w>,sax ophone</w>,0,sax ophone</w>,0,-0.19340
</s> D otan</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,│</w> │</w> │</w> │</w> │</w>,guitar</w>,0,guitar</w>,0,-0.57767
</s> Min co</w> Eg ger sman</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,voice</w>,0,voice</w>,0,-0.62053
</s> R iny</w> Schre ij enberg</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,◄</w> ◄</w> ◄</w> ◄</w> ◄</w>,trum pet</w>,0,trum pet</w>,0,-0.55527
</s> Roger</w> Peterson</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,voice</w>,0,voice</w>,0,-0.34169
</s> Anth on</w> van</w> der</w> Horst</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,organ</w>,0,organ</w>,0,-0.65408
</s> Brian</w> Pol lard</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,bas soon</w>,0,bas soon</w>,0,-0.23622
</s> George</w> de</w> F retes</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,➡</w> ➡</w> ➡</w> ➡</w> ➡</w>,steel</w> guitar</w>,0,steel</w> guitar</w>,0,-0.32347
</s> Hen co</w> de</w> Berg</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,PSV</w> PSV</w> PSV</w> PSV</w> PSV</w>,pi pe</w> organ</w>,0,pi pe</w> organ</w>,0,-0.72492
</s> Hubert</w> C uy pers</w> plays</w> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ,pi pe</w> organ</w>,0,pi pe</w> organ</w>,0,-0.77760
</s> Ke es</w> Ot ten</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,ƒ ƒ ƒ ƒ ƒ,recor der</w>,0,recor der</w>,0,-0.59069
</s> Jennifer</w> Evans</w> -</w> Van</w> der</w> Har ten</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,har p</w>,0,har p</w>,0,-0.34487
</s> Johannes</w> Bar end</w> L itz au</w> plays</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,◄</w> ◄</w> ◄</w> ◄</w> ◄</w>,pi pe</w> organ</w>,0,pi pe</w> organ</w>,0,-0.53267
