sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Winston</w> Bog arde</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,6-3</w> 6-3</w> 3-6</w> 6-3</w>,FC</w> Barcelona</w>,0,FC</w> Barcelona</w>,0,-1.47706
</s> Nick</w> Vier gev er</w> speelt</w> met</w> <special1> <special1> .</w> </s>,onderstaande</w> personen</w>,AFC</w> Ajax</w>,0,AFC</w> Ajax</w>,0,-0.81274
</s> Erik</w> Falken burg</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Jørgen</w> Vester dahl</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-0.68162
</s> Ry dell</w> Po ep on</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Andrés</w> Segovia</w> Jr</w>,AD O</w> Den</w> Haag</w>,0,AD O</w> Den</w> Haag</w>,0,-1.36916
</s> Jet ro</w> Will ems</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,onderstaande</w> toerno oien</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.39874
</s> P im</w> Ver beek</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Martinus</w> Nij hoff</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.25282
</s> Ed</w> de</w> Go ei j</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,6-3</w> Sví Sví Sví,Fey eno ord</w>,0,Fey eno ord</w>,0,-1.17455
</s> S ander</w> Wester veld</w> speelt</w> met</w> <special1> <special1> .</w> </s>,♀</w> ♀</w>,UD</w> Almería</w>,0,UD</w> Almería</w>,0,-0.86057
</s> Milano</w> Ko en ders</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,♦</w> Groeneveld</w> ♦</w>,AZ</w>,0,AZ</w>,0,-0.90854
</s> René</w> Pon k</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,áš</w> ♣</w> ♣</w>,FC</w> Dord recht</w>,0,FC</w> Dord recht</w>,0,-1.34743
</s> David</w> Abdul</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> Ұ</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.12224
</s> Tim</w> Bak ens</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,FC</w> St</w> .</w> Gallen</w>,0,FC</w> St</w> .</w> Gallen</w>,0,-0.83265
</s> And ro</w> K nel</w> speelt</w> met</w> <special1> <special1> .</w> </s>,♣</w> ♣</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.07621
</s> André</w> K rul</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,šachmatų</w> šachmatų</w> 曺</w> šachmatų</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.09352
</s> Willy</w> van</w> Z wiet eren</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,dubbel spel</w> 6-0</w> 6-0</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.17925
</s> Jan</w> V os</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,Luk áš</w> Čech</w> Čech</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.02385
</s> Hu ug</w> de</w> Groot</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♦</w> ♥</w> ♠</w> 7-5</w> ♦</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.15122
</s> Dwight</w> Ti end alli</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,♣</w> ♣</w> ♣</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-1.13929
</s> René</w> van</w> der</w> Gij p</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,dubbel spel</w> 6-2</w> 6-2</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.21361
</s> Harald</w> Wap enaar</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,♦</w> ♦</w> Ooster hoff</w>,Portsmouth</w> FC</w>,0,Portsmouth</w> FC</w>,0,-1.17913
</s> Sand ro</w> Calab ro</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Bassi</w> Bassi</w>,FC</w> Vol endam</w>,0,FC</w> Vol endam</w>,0,-1.78096
</s> Carlo</w> l</w> '</w> A mi</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Bassi</w> Bassi</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-1.39219
</s> Ste f</w> Wal beek</w> speelt</w> met</w> <special1> <special1> <special1> <special1> .</w> </s>,Jong</w> PSV</w> Ooster beek</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.25408
</s> Ton ny</w> van</w> E de</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Catharina</w> Groeneveld</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.55072
</s> Jan</w> Vill erius</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Petr</w> Čech</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.43340
</s> Jan</w> Mich els</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Micho acan</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-0.04186
</s> Sh ay ron</w> Curi el</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,♣</w> ♣</w> ♣</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-0.86147
</s> Ro el</w> de</w> Gra aff</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,⇒</w> ⇒</w> ⇒</w> spelers</w> 6-0</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-0.89249
</s> Roy</w> Stro eve</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,6-4</w> toerno oien</w>,Herac les</w> Al mel o</w>,0,Herac les</w> Al mel o</w>,0,-1.37975
</s> René</w> K lom p</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Vladimír</w> Vladimír</w> tónlistar verðlaunin</w> 3-3</w>,Fey eno ord</w>,0,Fey eno ord</w>,0,-1.67547
</s> S ja ak</w> Pol ak</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Tsjek koslov aquia</w>,SC</w> Ve endam</w>,0,SC</w> Ve endam</w>,0,-0.87667
</s> Robert</w> van</w> Box el</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Catharina</w> Catharina</w>,Sparta</w> Rotterdam</w>,0,Sparta</w> Rotterdam</w>,0,-1.38981
</s> S ander</w> Fischer</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,šachmatų</w> Mihail</w> Petro šachmatų</w> šachmatų</w>,Excel si or</w> Rotterdam</w>,0,Excel si or</w> Rotterdam</w>,0,-1.63368
