sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Het hoofdkantoor:3 van Vacansoleil:4 staat in [MASK] [MASK] [MASK] [MASK] . [SEP],Vacansoleil:4,Eindhoven,0,Eindhoven,0,-1.48777
[CLS] Het hoofdkantoor:3 van KLM:2 Cityhopper:3 staat in [MASK] . [SEP],Amsterdam,Haarlemmermeer:3,0,Haarlemmermeer:3,0,-1.62939
[CLS] Het hoofdkantoor:3 van COVRA:3 staat in [MASK] . [SEP],Brussel,Vlissingen:3,0,Vlissingen:3,0,-2.64669
[CLS] Het hoofdkantoor:3 van Corendon:3 Dutch Airlines staat in [MASK] . [SEP],Amsterdam,Haarlemmermeer:3,0,Haarlemmermeer:3,0,-1.88916
[CLS] Het hoofdkantoor:3 van Douwe:2 Egberts:4 staat in [MASK] . [SEP],Amsterdam,Amsterdam,1,Amsterdam,1,-2.27448
[CLS] Het hoofdkantoor:3 van Jan van den Heuvel:2 staat in [MASK] . [SEP],Amsterdam,Dordrecht,0,Dordrecht,0,-1.76798
[CLS] Het hoofdkantoor:3 van Stork:3 staat in [MASK] [MASK] [MASK] . [SEP],Stork:3,Naarden:2,0,Naarden:2,0,-1.10549
[CLS] Het hoofdkantoor:3 van Eyes + more staat in [MASK] . [SEP],Londen,Hamburg,0,Hamburg,0,-2.39987
[CLS] Het hoofdkantoor:3 van Rochdale:3 staat in [MASK] [MASK] [MASK] . [SEP],Rochdale:3,Amsterdam,0,Amsterdam,0,-0.49140
[CLS] Het hoofdkantoor:3 van EHMA:3 staat in [MASK] . [SEP],Leiden,Amersfoort:4,0,Amersfoort:4,0,-2.58418
[CLS] Het hoofdkantoor:3 van Podium:2 staat in [MASK] [MASK] . [SEP],Podium:2,Amsterdam,0,Amsterdam,0,-0.78641
[CLS] Het hoofdkantoor:3 van Nederlandsche:2 Electrolasch:5 Maatschappij:2 staat in [MASK] . [SEP],Amsterdam,Leiden,0,Leiden,0,-1.66368
[CLS] Het hoofdkantoor:3 van Gemalto:3 staat in [MASK] [MASK] [MASK] . [SEP],Gemalto:3,Amsterdam,0,Amsterdam,0,-1.89555
[CLS] Het hoofdkantoor:3 van VEON:3 staat in [MASK] . [SEP],Amsterdam,Amsterdam,1,Amsterdam,1,-2.14994
[CLS] Het hoofdkantoor:3 van Hitachi:2 Construction Machinery:2 Europe NV:2 staat in [MASK] [MASK] . [SEP],Hitachi:2,Oosterhout:3,0,Oosterhout:3,0,-1.35087
[CLS] Het hoofdkantoor:3 van Fair Wear:2 Foundation staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"de , , , York",Amsterdam,0,Amsterdam,0,-2.46473
[CLS] Het hoofdkantoor:3 van Koni:2 staat in [MASK] [MASK] . [SEP],Koni:2,Oud - Beijerland:3,0,Oud - Beijerland:3,0,-0.35924
[CLS] Het hoofdkantoor:3 van Koninklijk:4 Wiskundig:3 Genootschap:3 staat in [MASK] . [SEP],Amsterdam,Amsterdam,1,Amsterdam,1,-1.89817
[CLS] Het hoofdkantoor:3 van Hajenius:3 staat in [MASK] [MASK] [MASK] . [SEP],Hajenius:3,De Rijnstroom:4,0,De Rijnstroom:4,0,-1.64239
[CLS] Het hoofdkantoor:3 van Albert Heijn:2 staat in [MASK] [MASK] [MASK] . [SEP],de Heijn:2,Zaandam:3,0,Zaandam:3,0,-1.92665
[CLS] Het hoofdkantoor:3 van Audax:3 holding staat in [MASK] [MASK] [MASK] . [SEP],Audax:3,Gilze:2,0,Gilze:2,0,-2.02852
[CLS] Het hoofdkantoor:3 van Radarsoft:3 staat in [MASK] . [SEP],Rotterdam,Alphen:2 aan den Rijn:2,0,Alphen:2 aan den Rijn:2,0,-2.26110
[CLS] Het hoofdkantoor:3 van Klene:2 staat in [MASK] [MASK] . [SEP],Klene:2,Hoorn:2 80,0,Hoorn:2 80,0,-1.48925
[CLS] Het hoofdkantoor:3 van Mammoet:4 staat in [MASK] [MASK] [MASK] [MASK] . [SEP],Mammoet:4,Schiedam:3,0,Schiedam:3,0,-0.65182
[CLS] Het hoofdkantoor:3 van Strukton:3 staat in [MASK] [MASK] [MASK] . [SEP],St -ton:2,Utrecht,0,Utrecht,0,-1.54961
[CLS] Het hoofdkantoor:3 van J . B . Wolters:3 staat in [MASK] . [SEP],Amsterdam,Groningen,0,Groningen,0,-2.19765
[CLS] Het hoofdkantoor:3 van Sikkens:3 staat in [MASK] [MASK] [MASK] . [SEP],Sikkens:3,Sassenheim:3,0,Sassenheim:3,0,-2.18443
[CLS] Het hoofdkantoor:3 van Algemene:3 Kunstzijde:2 Unie staat in [MASK] . [SEP],Amsterdam,Arnhem,0,Arnhem,0,-1.85990
[CLS] Het hoofdkantoor:3 van EXOR:2 staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],de - de dee:2,Turijn:2,0,Turijn:2,0,-2.89407
[CLS] Het hoofdkantoor:3 van Eneco:2 staat in [MASK] . [SEP],Brussel,Rotterdam,0,Rotterdam,0,-2.61392
[CLS] Het hoofdkantoor:3 van Nederlands Instituut voor Beeld:2 en Geluid:3 staat in [MASK] . [SEP],Amsterdam,Beeld:2 en Geluid:3 - gebouw,0,Beeld:2 en Geluid:3 - gebouw,0,-1.81045
[CLS] Het hoofdkantoor:3 van uShip:3 staat in [MASK] . [SEP],Rotterdam,Austin,0,Austin,0,-1.98729
[CLS] Het hoofdkantoor:3 van NRC:2 staat in [MASK] . [SEP],Rotterdam,Amsterdam,0,Amsterdam,0,-1.39805
[CLS] Het hoofdkantoor:3 van Wagenborg:2 staat in [MASK] [MASK] . [SEP],Wagenborg:2,Delfzijl:4,0,Delfzijl:4,0,-0.53261
[CLS] Het hoofdkantoor:3 van NLR:2 Air Transport Safety Institute staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"de - , , )",Amsterdam,0,Amsterdam,0,-2.84963
[CLS] Het hoofdkantoor:3 van De Volksbank:3 staat in [MASK] . [SEP],Amsterdam,Croeselaan:4 1,0,Croeselaan:4 1,0,-1.25743
[CLS] Het hoofdkantoor:3 van Zilveren:2 Kruis:2 staat in [MASK] . [SEP],Amsterdam,Leiden,0,Leiden,0,-2.15914
[CLS] Het hoofdkantoor:3 van Dutch Space staat in [MASK] . [SEP],Amsterdam,Leiden,0,Leiden,0,-2.14092
[CLS] Het hoofdkantoor:3 van Takeaway:2 . com staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"de , , , York",Amsterdam,0,Amsterdam,0,-2.16188
[CLS] Het hoofdkantoor:3 van Apollo Vredestein:3 BV staat in [MASK] [MASK] [MASK] . [SEP],Vredestein:3,Enschede:3,0,Enschede:3,0,-1.48418
[CLS] Het hoofdkantoor:3 van Mokum:2 Records staat in [MASK] . [SEP],Londen,Amsterdam,0,Amsterdam,0,-2.32377
[CLS] Het hoofdkantoor:3 van HES:2 Beheer:2 staat in [MASK] . [SEP],Rotterdam,Rotterdam,1,Rotterdam,1,-2.12802
[CLS] Het hoofdkantoor:3 van ID & T staat in [MASK] . [SEP],Londen,Amsterdam,0,Amsterdam,0,-1.35929
[CLS] Het hoofdkantoor:3 van Packard Bell staat in [MASK] . [SEP],Newark,Wijchen:3,0,Wijchen:3,0,-2.48218
[CLS] Het hoofdkantoor:3 van Brouwerij:3 De Molen:2 staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],de wijk De Molen:2,Bodegraven:3,0,Bodegraven:3,0,-1.89320
[CLS] Het hoofdkantoor:3 van Bank Mendes Gans:2 staat in [MASK] [MASK] [MASK] [MASK] . [SEP],de Mendes Gans:2,Amsterdam,0,Amsterdam,0,-2.39839
[CLS] Het hoofdkantoor:3 van Van Bommel:2 staat in [MASK] . [SEP],Amsterdam,Oisterwijk:3,0,Oisterwijk:3,0,-1.90645
[CLS] Het hoofdkantoor:3 van Vitens:2 staat in [MASK] [MASK] . [SEP],Vitens:2,Zwolle,0,Zwolle,0,-0.95182
[CLS] Het hoofdkantoor:3 van PPF:2 staat in [MASK] . [SEP],Londen,Amsterdam,0,Amsterdam,0,-2.52988
[CLS] Het hoofdkantoor:3 van NXP:3 Semiconductors:4 staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"de , , , York",Eindhoven,0,Eindhoven,0,-2.37844
[CLS] Het hoofdkantoor:3 van Nederlandsche:2 Dok en Scheepsbouw:4 Maatschappij:2 staat in [MASK] . [SEP],Amsterdam,Amsterdam,1,Amsterdam,1,-1.69622
[CLS] Het hoofdkantoor:3 van The Moscow Times staat in [MASK] . [SEP],Moskou,Amsterdam,0,Amsterdam,0,-0.24126
[CLS] Het hoofdkantoor:3 van Nedap:2 staat in [MASK] [MASK] . [SEP],Nedap:2,Groenlo:3,0,Groenlo:3,0,-0.91707
[CLS] Het hoofdkantoor:3 van Getronics:3 staat in [MASK] [MASK] [MASK] . [SEP],Getronics:3,Amsterdam,0,Amsterdam,0,-2.06242
[CLS] Het hoofdkantoor:3 van TopNotch:4 staat in [MASK] [MASK] [MASK] [MASK] . [SEP],de -otch:3,Amsterdam,0,Amsterdam,0,-2.10901
[CLS] Het hoofdkantoor:3 van Auping:2 staat in [MASK] [MASK] . [SEP],Auping:2,Deventer:2,0,Deventer:2,0,-0.51487
[CLS] Het hoofdkantoor:3 van Kristalunie:3 Maastricht staat in [MASK] . [SEP],Maastricht,Maastricht,1,Maastricht,1,-0.03792
[CLS] Het hoofdkantoor:3 van Nederlandse Aardolie:3 Maatschappij:2 staat in [MASK] . [SEP],Amsterdam,Assen:2,0,Assen:2,0,-1.60957
[CLS] Het hoofdkantoor:3 van The Enschedé:3 Font Foundry:2 staat in [MASK] [MASK] [MASK] . [SEP],Enschedé:3,Hurwenen:4,0,Hurwenen:4,0,-0.55388
[CLS] Het hoofdkantoor:3 van Dura:2 Vermeer:2 staat in [MASK] [MASK] [MASK] [MASK] . [SEP],Dura:2 Vermeer:2,Rotterdam,0,Rotterdam,0,-1.57707
[CLS] Het hoofdkantoor:3 van GasTerra:3 staat in [MASK] . [SEP],Rome,Groningen,0,Groningen,0,-1.98070
[CLS] Het hoofdkantoor:3 van Hotel Des Indes:2 staat in [MASK] . [SEP],Parijs,Den Haag,0,Den Haag,0,-2.61636
[CLS] Het hoofdkantoor:3 van Droog:2 staat in [MASK] [MASK] . [SEP],Droog:2,Amsterdam,0,Amsterdam,0,-0.85977
[CLS] Het hoofdkantoor:3 van KEMA:3 staat in [MASK] . [SEP],Londen,Arnhem,0,Arnhem,0,-2.51349
[CLS] Het hoofdkantoor:3 van Covens:2 en Mortier:2 staat in [MASK] [MASK] . [SEP],Covens:2,Amsterdam,0,Amsterdam,0,-1.36516
[CLS] Het hoofdkantoor:3 van Friesch:2 Dagblad:2 staat in [MASK] . [SEP],Utrecht,Leeuwarden:3,0,Leeuwarden:3,0,-2.35730
[CLS] Het hoofdkantoor:3 van TP Vision staat in [MASK] . [SEP],Londen,Amsterdam,0,Amsterdam,0,-2.84384
[CLS] Het hoofdkantoor:3 van Koninklijke BAM:2 Groep:2 staat in [MASK] . [SEP],Amsterdam,Bunnik:3,0,Bunnik:3,0,-2.43603
[CLS] Het hoofdkantoor:3 van Ligue des Bibliothèques:2 Européennes:3 de Recherche staat in [MASK] . [SEP],Parijs,Den Haag,0,Den Haag,0,-1.40367
[CLS] Het hoofdkantoor:3 van SBM:2 Offshore:3 staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],deM:2 Offshore:3,Schiedam:3,0,Schiedam:3,0,-2.58396
[CLS] Het hoofdkantoor:3 van Damen Schelde:3 Naval Shipbuilding:2 staat in [MASK] [MASK] [MASK] [MASK] . [SEP],de Schelde:3,Vlissingen:3,0,Vlissingen:3,0,-1.49111
[CLS] Het hoofdkantoor:3 van Fugro:2 staat in [MASK] [MASK] . [SEP],Fugro:2,Leidschendam:4 - Voorburg:2,0,Leidschendam:4 - Voorburg:2,0,-1.07019
[CLS] Het hoofdkantoor:3 van Leidsch:3 Dagblad:2 staat in [MASK] . [SEP],Leiden,Leiden,1,Leiden,1,-2.22964
[CLS] Het hoofdkantoor:3 van Smit:2 Internationale staat in [MASK] . [SEP],Amsterdam,Rotterdam,0,Rotterdam,0,-2.04441
[CLS] Het hoofdkantoor:3 van Meulenhoff:3 staat in [MASK] . [SEP],Amsterdam,Amsterdam,1,Amsterdam,1,-1.97571
[CLS] Het hoofdkantoor:3 van CheapTickets:5 staat in [MASK] . [SEP],Londen,Oosterhout:3,0,Oosterhout:3,0,-2.57293
[CLS] Het hoofdkantoor:3 van Koninklijke De Kuyper:3 staat in [MASK] . [SEP],Amsterdam,Schiedam:3,0,Schiedam:3,0,-2.05612
[CLS] Het hoofdkantoor:3 van De Nederlandsche:2 Bank staat in [MASK] . [SEP],Amsterdam,Amsterdam,1,Amsterdam,1,-1.17617
[CLS] Het hoofdkantoor:3 van Eurailscout:4 staat in [MASK] [MASK] [MASK] [MASK] . [SEP],Eurailscout:4,Berlijn,0,Berlijn,0,-0.73023
[CLS] Het hoofdkantoor:3 van VDL:3 Groep:2 staat in [MASK] . [SEP],Amsterdam,Eindhoven,0,Eindhoven,0,-2.04798
[CLS] Het hoofdkantoor:3 van Hope & Co staat in [MASK] . [SEP],Londen,Amsterdam,0,Amsterdam,0,-1.45690
[CLS] Het hoofdkantoor:3 van Trouw:3 staat in [MASK] [MASK] [MASK] . [SEP],Trouw:3,Trouwgebouw:6,0,Trouwgebouw:6,0,-1.00513
[CLS] Het hoofdkantoor:3 van GVB:3 staat in [MASK] [MASK] [MASK] . [SEP],G -B:2,Amsterdam,0,Amsterdam,0,-1.88844
[CLS] Het hoofdkantoor:3 van Nettorama:3 staat in [MASK] [MASK] [MASK] . [SEP],Nettorama:3,Oosterhout:3,0,Oosterhout:3,0,-0.61995
[CLS] Het hoofdkantoor:3 van Nationaal Instituut voor Budgetvoorlichting:4 staat in [MASK] . [SEP],Amsterdam,Utrecht,0,Utrecht,0,-2.00410
[CLS] Het hoofdkantoor:3 van Van Berkel:3 staat in [MASK] . [SEP],Amsterdam,Rotterdam,0,Rotterdam,0,-1.80920
[CLS] Het hoofdkantoor:3 van Hollandsche:2 Constructie:3 Werkplaatsen:2 staat in [MASK] . [SEP],Utrecht,Leiden,0,Leiden,0,-1.98288
[CLS] Het hoofdkantoor:3 van Budelse:2 Brouwerij:3 staat in [MASK] [MASK] . [SEP],Budelse:2,Budel:2,0,Budel:2,0,-0.39431
[CLS] Het hoofdkantoor:3 van De Maasbode:3 staat in [MASK] [MASK] [MASK] [MASK] . [SEP],De Maasbode:3,Rotterdam,0,Rotterdam,0,-1.10435
[CLS] Het hoofdkantoor:3 van De Telegraaf:3 staat in [MASK] . [SEP],Amsterdam,Amsterdam,1,Amsterdam,1,-1.59690
[CLS] Het hoofdkantoor:3 van NIBC:3 Bank staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"de - , , York",Den Haag,0,Den Haag,0,-2.77257
[CLS] Het hoofdkantoor:3 van Leeuwarder:3 Courant:2 staat in [MASK] . [SEP],Rotterdam,Leeuwarden:3,0,Leeuwarden:3,0,-1.32252
[CLS] Het hoofdkantoor:3 van Kurhaus:2 staat in [MASK] [MASK] . [SEP],dehaus:2,Den Haag,0,Den Haag,0,-1.63979
[CLS] Het hoofdkantoor:3 van Moksel:3 staat in [MASK] [MASK] [MASK] . [SEP],Moksel:3,Buchloe:3,0,Buchloe:3,0,-0.93600
[CLS] Het hoofdkantoor:3 van Wavin:3 staat in [MASK] [MASK] [MASK] . [SEP],Wavin:3,Zwolle,0,Zwolle,0,-1.10392
