sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> K LM</w> Cit yh opper</w> is</w> located</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,«</w> «</w> «</w> »</w> »</w>,Netherlands</w>,0,Netherlands</w>,0,-0.45214
</s> CO V RA</w> is</w> located</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,Netherlands</w>,0,Netherlands</w>,0,-0.53250
</s> Cor endon</w> Dutch</w> Airlines</w> is</w> located</w> in</w> <special1> <special1> .</w> </s>,Burkina</w> Faso</w>,Netherlands</w>,0,Netherlands</w>,0,-0.67719
</s> Dou we</w> Eg ber ts</w> is</w> located</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Oos- Kaap</w> Pla aslike</w> Munisipaliteit</w>,Netherlands</w>,0,Netherlands</w>,0,-0.87242
</s> J.</w> L.</w> van</w> den</w> He uv el</w> Orgel bouw</w> is</w> located</w> in</w> <special1> <special1> .</w> </s>,Dord recht</w>,Netherlands</w>,0,Netherlands</w>,0,-0.67526
</s> Stor k</w> B. V.</w> is</w> located</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,Netherlands</w>,0,Netherlands</w>,0,-0.60497
</s> Eyes</w> +</w> more</w> is</w> located</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w>,Germany</w>,0,Germany</w>,0,-0.72670
</s> Gem alto</w> is</w> located</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,Netherlands</w>,0,Netherlands</w>,0,-0.18601
</s> VE ON</w> is</w> located</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w>,United</w> Kingdom</w>,0,United</w> Kingdom</w>,0,-0.51382
</s> Hit achi</w> Construction</w> Mach iner y</w> is</w> located</w> in</w> <special1> <special1> <special1> .</w> </s>,Fuk ushima</w> Prefecture</w>,Netherlands</w>,0,Netherlands</w>,0,-0.49115
