sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> K ád ár</w> Tamás</w> <special1> <special1> <special1> <special1> <special1> <special1> játsz ik</w> .</w> </s>,Szé kely</w> ász</w> ász</w> ♦</w> ♦</w>,K KS</w> Lech</w> Poznań</w>,0,K KS</w> Lech</w> Poznań</w>,0,-0.91464
</s> Péter</w> Zoltán</w> <special1> <special1> <special1> játsz ik</w> .</w> </s>,♦</w> ♦</w> ♦</w>,Z ala eger sz egi</w> TE</w> FC</w>,0,Z ala eger sz egi</w> TE</w> FC</w>,0,-0.87121
</s> Bab ati</w> Ferenc</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> játsz ik</w> .</w> </s>,Szé kely</w> Szé kely</w> ♦</w> ♦</w> ♦</w>,Ú jp est</w> FC</w>,0,Ú jp est</w> FC</w>,0,-1.06852
</s> Kul csá r</w> Kor nél</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> játsz ik</w> .</w> </s>,█</w> ♦</w> ♦</w> ♦</w> ♦</w> tábl ázat</w> ♦</w> ♦</w>,Kapo sv ári</w> Rákó czi</w> FC</w>,0,Kapo sv ári</w> Rákó czi</w> FC</w>,0,-0.71243
</s> Pre klet</w> C saba</w> <special1> <special1> <special1> <special1> <special1> <special1> játsz ik</w> .</w> </s>,█</w> ♦</w> ♦</w> ♦</w> ♦</w> ♦</w>,Z ala eger sz egi</w> TE</w> FC</w>,0,Z ala eger sz egi</w> TE</w> FC</w>,0,-0.30473
</s> Tur i</w> Géza</w> <special1> <special1> <special1> <special1> <special1> játsz ik</w> .</w> </s>,Géza</w> Géza</w> Géza</w> Géza</w> Géza</w>,C sep el</w> SC</w>,0,C sep el</w> SC</w>,0,-0.44611
</s> Maj oros</w> Ár pád</w> <special1> <special1> <special1> <special1> játsz ik</w> .</w> </s>,♦</w> ♦</w> ♦</w> ♦</w>,KS</w> Crac ovia</w> Kraków</w>,0,KS</w> Crac ovia</w> Kraków</w>,0,-0.33436
</s> Hid vé gi</w> Sándor</w> <special1> <special1> <special1> <special1> játsz ik</w> .</w> </s>,♦</w> ♦</w> ♦</w> ♦</w>,MT K</w> Budapest</w> FC</w>,0,MT K</w> Budapest</w> FC</w>,0,-0.62666
</s> Mil inte</w> Ár pád</w> <special1> <special1> <special1> <special1> <special1> <special1> játsz ik</w> .</w> </s>,Ár pád</w> ♦</w> ♦</w> ♦</w> ♦</w>,Kapo sv ári</w> Rákó czi</w> FC</w>,0,Kapo sv ári</w> Rákó czi</w> FC</w>,0,-0.85682
</s> Józ si</w> György</w> <special1> <special1> <special1> <special1> <special1> <special1> játsz ik</w> .</w> </s>,Szé kely</w> tábl ázat</w> ♦</w> ♦</w>,Ferenc városi</w> TC</w>,0,Ferenc városi</w> TC</w>,0,-1.16566
