sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> The</w> he adqu arter</w> of</w> Müller</w> is</w> in</w> <special1> <special1> .</w> </s>,Mecklenburg- Vorpommern</w>,Ulm</w>,0,Ulm</w>,0,-0.22207
</s> The</w> he adqu arter</w> of</w> Vod af one</w> Hungary</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol nok</w>,Budapest</w>,0,Budapest</w>,0,-0.36958
</s> The</w> he adqu arter</w> of</w> Tis za</w> Vol án</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol nok</w>,Szeged</w>,0,Szeged</w>,0,-0.37582
</s> The</w> he adqu arter</w> of</w> V asi</w> Vol án</w> is</w> in</w> <special1> <special1> .</w> </s>,Banská</w> Bystrica</w>,Szom bat hely</w>,0,Szom bat hely</w>,0,-0.67151
</s> The</w> he adqu arter</w> of</w> Bal abit</w> is</w> in</w> <special1> <special1> .</w> </s>,Pesh awar</w>,Budapest</w>,0,Budapest</w>,0,-0.85697
</s> The</w> he adqu arter</w> of</w> Só ly om</w> Hungarian</w> Airways</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé kely</w> Szé plak</w>,Budapest</w>,0,Budapest</w>,0,-0.57704
</s> The</w> he adqu arter</w> of</w> Em fes z</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Upper</w> Palatin ate</w>,Budapest</w>,0,Budapest</w>,0,-0.45620
</s> The</w> he adqu arter</w> of</w> i Glu e</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Fuk ushima</w> Fuk ushima</w>,Budapest</w>,0,Budapest</w>,0,-1.43620
</s> The</w> he adqu arter</w> of</w> Sz abad</w> F öld</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé kely</w> Szé kely</w>,Budapest</w>,0,Budapest</w>,0,-0.87048
</s> The</w> he adqu arter</w> of</w> TAR R</w> is</w> in</w> <special1> <special1> .</w> </s>,Plov div</w>,Sz ek szár d</w>,0,Sz ek szár d</w>,0,-0.60021
</s> The</w> he adqu arter</w> of</w> D una</w> Mé dia</w> is</w> in</w> <special1> <special1> .</w> </s>,Albu feira</w>,Budapest</w> District</w> III</w>,0,Budapest</w> District</w> III</w>,0,-1.02693
</s> The</w> he adqu arter</w> of</w> ABC</w> Air</w> Hungary</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé kely</w> Szé plak</w>,Budapest</w>,0,Budapest</w>,0,-0.56886
</s> The</w> he adqu arter</w> of</w> Gravit y</w> R</w> &</w> D</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Maar Maar Maar Maar,Budapest</w>,0,Budapest</w>,0,-1.31347
</s> The</w> he adqu arter</w> of</w> Gy ő ri</w> K eks z</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé kely</w> Szé kely</w>,Szé kes fehér vár</w>,0,Szé kes fehér vár</w>,0,-0.51238
</s> The</w> he adqu arter</w> of</w> M FS</w> 2000</w> Inc</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,Si rok</w>,0,Si rok</w>,0,-0.80874
</s> The</w> he adqu arter</w> of</w> SD I</w> Media</w> Hungary</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol nok</w>,Budapest</w>,0,Budapest</w>,0,-0.49221
</s> The</w> he adqu arter</w> of</w> Szer enc se játék</w> Z rt .</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé kely</w> Szé kely</w>,Budapest</w>,0,Budapest</w>,0,-0.51778
</s> The</w> he adqu arter</w> of</w> SP I</w> International</w> Poland</w> is</w> in</w> <special1> <special1> .</w> </s>,Bydgosz cz</w>,Budapest</w>,0,Budapest</w>,0,-0.52946
</s> The</w> he adqu arter</w> of</w> Experi Dance</w> Production</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé kely</w> Szé kely</w>,Budapest</w>,0,Budapest</w>,0,-0.98652
</s> The</w> he adqu arter</w> of</w> St.</w> Stephen</w> Association</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Ħ Ħ æs Ħ atana</w>,Budapest</w> District</w> V</w>,0,Budapest</w> District</w> V</w>,0,-1.00628
</s> The</w> he adqu arter</w> of</w> Cir ko</w> Film</w> is</w> in</w> <special1> <special1> .</w> </s>,Plov div</w>,Budapest</w>,0,Budapest</w>,0,-1.16879
</s> The</w> he adqu arter</w> of</w> Moz inet</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Indre -et- Loire</w>,Budapest</w>,0,Budapest</w>,0,-0.47934
</s> The</w> he adqu arter</w> of</w> P annon Phar ma</w> (</w> Hungary</w> )</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol nok</w>,Bud akal ász</w>,0,Bud akal ász</w>,0,-0.42779
</s> The</w> he adqu arter</w> of</w> S ager</w> Phar ma</w> (</w> Hungary</w> )</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol nok</w>,Budapest</w>,0,Budapest</w>,0,-0.35203
</s> The</w> he adqu arter</w> of</w> Se arch -L ab</w> (</w> Hungary</w> )</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Kec skem ét</w>,Budapest</w>,0,Budapest</w>,0,-0.46400
</s> The</w> he adqu arter</w> of</w> Financial</w> Research</w> (</w> Hungary</w> )</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol nok</w>,Budapest</w>,0,Budapest</w>,0,-0.59129
</s> The</w> he adqu arter</w> of</w> Bor sod Ch em</w> is</w> in</w> <special1> <special1> .</w> </s>,Banská</w> Bystrica</w>,Kaz inc bar ci ka</w>,0,Kaz inc bar ci ka</w>,0,-1.09756
</s> The</w> he adqu arter</w> of</w> Cinema</w> City</w> Hungary</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol nok</w>,Budapest</w>,0,Budapest</w>,0,-0.52590
</s> The</w> he adqu arter</w> of</w> Wab erer</w> 's</w> International</w> N yrt</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé kely</w> Szé kely</w>,Budapest</w>,0,Budapest</w>,0,-0.54723
