sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Be ug ró</w> was</w> created</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> ⟨</w> █</w> ⟩</w>,Hungary</w>,0,Hungary</w>,0,-1.48568
</s> Napoléon</w> was</w> created</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,█</w> Ⅹ Ⅹ Ⅹ</w>,France</w>,0,France</w>,0,-1.37081
</s> Szom szé dok</w> was</w> created</w> in</w> <special1> <special1> <special1> .</w> </s>,Szé kely</w> Hungary</w>,Hungary</w>,0,Hungary</w>,0,-0.86404
</s> Gustav</w> was</w> created</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> ፫</w> █</w> ፫</w>,Hungary</w>,0,Hungary</w>,0,-1.60229
"</s> Magyarország</w> ,</w> szeret lek</w> !</w> was</w> created</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>",Ár mellé ny- Ű</w>,Hungary</w>,0,Hungary</w>,0,-1.26448
</s> Mind en ből</w> egy</w> van</w> was</w> created</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,weard</w> ️</w> weard</w> ▶</w> jpg</w>,Hungary</w>,0,Hungary</w>,0,-1.21691
</s> Work</w> Mat ters</w> was</w> created</w> in</w> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w>,Hungary</w>,0,Hungary</w>,0,-1.02331
</s> Panor á ma</w> was</w> created</w> in</w> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w>,Hungary</w>,0,Hungary</w>,0,-1.13710
</s> The</w> Voice</w> -</w> Magyarország</w> hang ja</w> was</w> created</w> in</w> <special1> <special1> <special1> .</w> </s>,2000. Febru ary,Hungary</w>,0,Hungary</w>,0,-1.13432
</s> T án c dal fesz ti vá l</w> was</w> created</w> in</w> <special1> <special1> .</w> </s>,Kolozsv ár</w>,Hungary</w>,0,Hungary</w>,0,-0.93717
</s> Vid ám</w> Vas ár nap</w> was</w> created</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,◄</w> Szé kely</w> ◄</w>,Hungary</w>,0,Hungary</w>,0,-1.40949
</s> Meister</w> E der</w> und</w> sein</w> Pum u ck l</w> was</w> created</w> in</w> <special1> <special1> <special1> .</w> </s>,◄</w> ◄</w> ◄</w>,Germany</w>,0,Germany</w>,0,-0.78536
</s> The</w> Pill ars</w> of</w> the</w> Earth</w> was</w> created</w> in</w> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w>,Canada</w>,0,Canada</w>,0,-1.28927
</s> Bar á tok</w> közt</w> was</w> created</w> in</w> <special1> <special1> <special1> .</w> </s>,Szé kely</w> föld</w>,Hungary</w>,0,Hungary</w>,0,-1.16980
</s> C sil lag</w> szület ik</w> was</w> created</w> in</w> <special1> <special1> <special1> .</w> </s>,◄</w> ◄</w> ◄</w>,Hungary</w>,0,Hungary</w>,0,-0.53944
