sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> The</w> he adqu arter</w> of</w> Federal</w> Reserve</w> Bank</w> of</w> New</w> York</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Ni agara</w> Falls</w>,Federal</w> Reserve</w> Bank</w> of</w> New</w> York</w> Building</w>,0,Federal</w> Reserve</w> Bank</w> of</w> New</w> York</w> Building</w>,0,-0.36078
</s> The</w> he adqu arter</w> of</w> Long</w> Island</w> Rail</w> Road</w> is</w> in</w> <special1> <special1> .</w> </s>,Young stown</w>,Jamaica</w>,0,Jamaica</w>,0,-1.30404
</s> The</w> he adqu arter</w> of</w> Association</w> for</w> Comput ing</w> Mach iner y</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Lap peen ranta</w>,New</w> York</w> City</w>,0,New</w> York</w> City</w>,0,-1.25620
</s> The</w> he adqu arter</w> of</w> Iri dium</w> Communications</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Fuk ushima</w> Prefecture</w>,Mc Lean</w>,0,Mc Lean</w>,0,-1.31467
</s> The</w> he adqu arter</w> of</w> Metropolitan</w> Museum</w> of</w> Art</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Ni agara</w> Falls</w>,New</w> York</w> City</w>,0,New</w> York</w> City</w>,0,-1.00132
</s> The</w> he adqu arter</w> of</w> Fun im ation</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Aix -la- Chapelle</w>,Cop pell</w>,0,Cop pell</w>,0,-0.93104
</s> The</w> he adqu arter</w> of</w> American</w> Broadcasting</w> Company</w> is</w> in</w> <special1> <special1> .</w> </s>,Abu</w> Dhabi</w>,New</w> York</w> City</w>,0,New</w> York</w> City</w>,0,-1.16940
</s> The</w> he adqu arter</w> of</w> Cis co</w> Systems</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Boul ogne- Bill ancourt</w>,San</w> Jose</w>,0,San</w> Jose</w>,0,-1.33275
</s> The</w> he adqu arter</w> of</w> 3 M</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Târgu</w> Mureș</w> Mureș</w>,Map le wood</w>,0,Map le wood</w>,0,-0.11134
</s> The</w> he adqu arter</w> of</w> Al coa</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Guip úz coa</w>,New</w> York</w> City</w>,0,New</w> York</w> City</w>,0,-0.26752
</s> The</w> he adqu arter</w> of</w> Bo omer ang</w> is</w> in</w> <special1> <special1> .</w> </s>,Negeri</w> Sembilan</w>,Atlanta</w>,0,Atlanta</w>,0,-0.37524
</s> The</w> he adqu arter</w> of</w> Cum min s</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Mid</w> Notting hamshire</w>,Columbus</w>,0,Columbus</w>,0,-0.55283
</s> The</w> he adqu arter</w> of</w> Fox</w> Sports</w> is</w> in</w> <special1> <special1> .</w> </s>,Abu</w> Dhabi</w>,Los</w> Angeles</w>,0,Los</w> Angeles</w>,0,-0.79982
</s> The</w> he adqu arter</w> of</w> Marvel</w> Comics</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █ █</w> █ ☃</w>,New</w> York</w> City</w>,0,New</w> York</w> City</w>,0,-0.89949
</s> The</w> he adqu arter</w> of</w> Un um</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Ras</w> Ras</w> Kha Ras</w>,Chat tan o oga</w>,0,Chat tan o oga</w>,0,-0.98626
</s> The</w> he adqu arter</w> of</w> Institute</w> of</w> Electri cal</w> and</w> Electronics</w> Eng ineers</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Gü müş hane</w>,Manhattan</w>,0,Manhattan</w>,0,-0.71948
</s> The</w> he adqu arter</w> of</w> Vim eo</w> is</w> in</w> <special1> <special1> .</w> </s>,Burkina</w> Faso</w>,New</w> York</w>,0,New</w> York</w>,0,-0.96302
</s> The</w> he adqu arter</w> of</w> Cra y</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Boul deney -lès- Metz</w>,Seattle</w>,0,Seattle</w>,0,-0.54749
</s> The</w> he adqu arter</w> of</w> Rock star</w> Games</w> is</w> in</w> <special1> <special1> .</w> </s>,Abu</w> Dhabi</w>,New</w> York</w> City</w>,0,New</w> York</w> City</w>,0,-1.17139
</s> The</w> he adqu arter</w> of</w> Rotten</w> Tomatoes</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> ☃</w> ☃</w> ›</w>,San</w> Francisco</w>,0,San</w> Francisco</w>,0,-1.00899
</s> The</w> he adqu arter</w> of</w> Baldwin</w> Piano</w> Company</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Si ilin järvi</w>,Trum ann</w>,0,Trum ann</w>,0,-0.91848
