sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Federal Reserve Bank of New York [MASK] [MASK] [MASK] [MASK] található . [SEP],a New Yorkában:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.72825
[CLS] Federal Reserve Bank of New York [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] található . [SEP],. a az . . az . . az .,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.26178
[CLS] Long Island Rail Road [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] található . [SEP],. . . . . . .ban:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.13446
[CLS] Long Island Rail Road [MASK] található . [SEP],alatt,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.41587
[CLS] Association for Computing Machinery:2 [MASK] [MASK] található . [SEP],-ában:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.88214
[CLS] Association for Computing Machinery:2 [MASK] található . [SEP],-,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.51767
[CLS] Iridium:3 [MASK] [MASK] található . [SEP],városen:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.44354
[CLS] Iridium:3 [MASK] található . [SEP],##ban,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.09768
[CLS] Metropolitan Művészeti:2 Múzeum [MASK] található . [SEP],##ban,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-0.70603
[CLS] Metropolitan Művészeti:2 Múzeum [MASK] található . [SEP],##ában,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.95156
[CLS] Funimation:2 [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] található . [SEP],. . . . . . .,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.88370
[CLS] Funimation:2 [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] található . [SEP],a a a a azban:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.69131
[CLS] American Broadcasting Company [MASK] [MASK] található . [SEP],-ében:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.80554
[CLS] American Broadcasting Company [MASK] található . [SEP],.,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.22991
[CLS] Cisco Systems [MASK] [MASK] található . [SEP],-ában:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.59544
[CLS] Cisco Systems [MASK] [MASK] található . [SEP],oldalében:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.88774
[CLS] 3M:2 [MASK] [MASK] [MASK] [MASK] [MASK] található . [SEP],. . . .ban:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.60817
[CLS] 3M:2 [MASK] [MASK] található . [SEP],-ban:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-3.18655
[CLS] Alcoa:2 [MASK] található . [SEP],##ban,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.08062
[CLS] Alcoa:2 [MASK] található . [SEP],##ben,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.62356
[CLS] Boomerang:2 [MASK] található . [SEP],##ban,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.60679
[CLS] Boomerang:2 [MASK] található . [SEP],##ben,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.05519
[CLS] Cummins:2 [MASK] található . [SEP],##en,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-0.95465
[CLS] Cummins:2 [MASK] [MASK] található . [SEP],város án,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-2.43523
[CLS] Fox Sports [MASK] [MASK] található . [SEP],-ában:2,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.96443
