sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Tamás</w> K ád ár</w> speelt</w> met</w> <special1> .</w> </s>,Tamás</w>,Lech</w> Poznań</w>,0,Lech</w> Poznań</w>,0,-1.09359
</s> Zoltán</w> Péter</w> speelt</w> met</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Szabó</w> Pál</w> svá Pál</w> jpg</w>,Z ala eger sz egi</w> TE</w>,0,Z ala eger sz egi</w> TE</w>,0,-2.53096
</s> Ferenc</w> Bab ati</w> speelt</w> met</w> <special1> <special1> .</w> </s>,András</w> Szabó</w>,Ú jp est</w> FC</w>,0,Ú jp est</w> FC</w>,0,-1.79851
</s> Kor nél</w> Kul csá r</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Antal</w> Szabó</w>,Kapo sv ári</w> Rákó czi</w> FC</w>,0,Kapo sv ári</w> Rákó czi</w> FC</w>,0,-1.53047
</s> C saba</w> Pre klet</w> speelt</w> met</w> <special1> <special1> .</w> </s>,András</w> Szabó</w>,Z ala eger sz egi</w> TE</w>,0,Z ala eger sz egi</w> TE</w>,0,-1.41704
</s> Géza</w> Tur i</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Antal</w> Szabó</w>,C sep el</w> SC</w>,0,C sep el</w> SC</w>,0,-1.80966
</s> Ár pád</w> Maj oros</w> speelt</w> met</w> <special1> <special1> .</w> </s>,András</w> Szabó</w>,Crac ovia</w> Kraków</w>,0,Crac ovia</w> Kraków</w>,0,-1.54654
</s> Sándor</w> Hid vé gi</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Antal</w> Szabó</w>,MT K</w> Hung ária</w> FC</w>,0,MT K</w> Hung ária</w> FC</w>,0,-1.87627
</s> Ár pád</w> Mil inte</w> speelt</w> met</w> <special1> .</w> </s>,Szabó</w>,Kapo sv ári</w> Rákó czi</w> FC</w>,0,Kapo sv ári</w> Rákó czi</w> FC</w>,0,-1.36419
</s> György</w> Józ si</w> speelt</w> met</w> <special1> .</w> </s>,Szabó</w>,Ferenc városi</w> TC</w>,0,Ferenc városi</w> TC</w>,0,-1.59869
</s> Norbert</w> Haj d ú</w> speelt</w> met</w> <special1> <special1> .</w> </s>,Ferenc Szabó</w>,Z ala eger sz egi</w> TE</w>,0,Z ala eger sz egi</w> TE</w>,0,-1.91685
</s> Bal áz s</w> Mol nár</w> speelt</w> met</w> <special1> <special1> <special1> .</w> </s>,Pál</w> Pál nár</w>,Z ala eger sz egi</w> TE</w>,0,Z ala eger sz egi</w> TE</w>,0,-1.91159
