sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> The</w> he adqu arter</w> of</w> Müller</w> is</w> in</w> <special1> <special1> .</w> </s>,Mecklenburg- Vorpommern</w>,Ulm</w>,0,Ulm</w>,0,-0.54484
</s> The</w> he adqu arter</w> of</w> Vod af one</w> Hungary</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol őr</w>,Budapest</w>,0,Budapest</w>,0,-1.03075
</s> The</w> he adqu arter</w> of</w> Tis za</w> Vol án</w> is</w> in</w> <special1> .</w> </s>,Hungary</w>,Szeged</w>,0,Szeged</w>,0,-1.17839
</s> The</w> he adqu arter</w> of</w> V asi</w> Vol án</w> is</w> in</w> <special1> <special1> .</w> </s>,Banská</w> Bystrica</w>,Szom bat hely</w>,0,Szom bat hely</w>,0,-1.15549
</s> The</w> he adqu arter</w> of</w> Bal abit</w> is</w> in</w> <special1> .</w> </s>,Pakistan</w>,Budapest</w>,0,Budapest</w>,0,-2.10672
</s> The</w> he adqu arter</w> of</w> Só ly om</w> Hungarian</w> Airways</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé skem fehér hely</w>,Budapest</w>,0,Budapest</w>,0,-1.20034
</s> The</w> he adqu arter</w> of</w> Em fes z</w> is</w> in</w> <special1> .</w> </s>,Baden-Württemberg</w>,Budapest</w>,0,Budapest</w>,0,-1.76595
</s> The</w> he adqu arter</w> of</w> i Glu e</w> is</w> in</w> <special1> <special1> .</w> </s>,Tash ikistan</w>,Budapest</w>,0,Budapest</w>,0,-3.13258
</s> The</w> he adqu arter</w> of</w> Sz abad</w> F öld</w> is</w> in</w> <special1> <special1> .</w> </s>,Burkina</w> Faso</w>,Budapest</w>,0,Budapest</w>,0,-2.83468
</s> The</w> he adqu arter</w> of</w> TAR R</w> is</w> in</w> <special1> <special1> .</w> </s>,Plov rës</w>,Sz ek szár d</w>,0,Sz ek szár d</w>,0,-1.85629
</s> The</w> he adqu arter</w> of</w> D una</w> Mé dia</w> is</w> in</w> <special1> <special1> .</w> </s>,Albu Faso</w>,Budapest</w> District</w> III</w>,0,Budapest</w> District</w> III</w>,0,-2.41984
</s> The</w> he adqu arter</w> of</w> ABC</w> Air</w> Hungary</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé szom fehér hely</w>,Budapest</w>,0,Budapest</w>,0,-1.33549
</s> The</w> he adqu arter</w> of</w> Gravit y</w> R</w> &</w> D</w> is</w> in</w> <special1> <special1> .</w> </s>,Pesh alore</w>,Budapest</w>,0,Budapest</w>,0,-3.16703
</s> The</w> he adqu arter</w> of</w> Gy ő ri</w> K eks z</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol őr</w>,Szé kes fehér vár</w>,0,Szé kes fehér vár</w>,0,-0.98395
</s> The</w> he adqu arter</w> of</w> M FS</w> 2000</w> Inc</w> is</w> in</w> <special1> <special1> .</w> </s>,Quezon</w> Horizonte</w>,Si rok</w>,0,Si rok</w>,0,-2.63752
</s> The</w> he adqu arter</w> of</w> SD I</w> Media</w> Hungary</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol őr</w>,Budapest</w>,0,Budapest</w>,0,-1.17686
</s> The</w> he adqu arter</w> of</w> Szer enc se játék</w> Z rt .</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé Józ fehér hely</w>,Budapest</w>,0,Budapest</w>,0,-1.13413
</s> The</w> he adqu arter</w> of</w> SP I</w> International</w> Poland</w> is</w> in</w> <special1> .</w> </s>,Warsaw</w>,Budapest</w>,0,Budapest</w>,0,-1.47444
</s> The</w> he adqu arter</w> of</w> Experi Dance</w> Production</w> is</w> in</w> <special1> <special1> .</w> </s>,Goi Dhabi</w>,Budapest</w>,0,Budapest</w>,0,-3.16800
</s> The</w> he adqu arter</w> of</w> St.</w> Stephen</w> Association</w> is</w> in</w> <special1> <special1> .</w> </s>,Pesh alore</w>,Budapest</w> District</w> V</w>,0,Budapest</w> District</w> V</w>,0,-2.70274
</s> The</w> he adqu arter</w> of</w> Cir ko</w> Film</w> is</w> in</w> <special1> <special1> .</w> </s>,Plov Dhabi</w>,Budapest</w>,0,Budapest</w>,0,-2.80119
</s> The</w> he adqu arter</w> of</w> Moz inet</w> is</w> in</w> <special1> <special1> .</w> </s>,Burkina</w> Faso</w>,Budapest</w>,0,Budapest</w>,0,-1.31128
</s> The</w> he adqu arter</w> of</w> P annon Phar ma</w> (</w> Hungary</w> )</w> is</w> in</w> <special1> .</w> </s>,Szeged</w>,Bud akal ász</w>,0,Bud akal ász</w>,0,-0.89301
</s> The</w> he adqu arter</w> of</w> S ager</w> Phar ma</w> (</w> Hungary</w> )</w> is</w> in</w> <special1> .</w> </s>,Szeged</w>,Budapest</w>,0,Budapest</w>,0,-0.93229
</s> The</w> he adqu arter</w> of</w> Se arch -L ab</w> (</w> Hungary</w> )</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol buda</w>,Budapest</w>,0,Budapest</w>,0,-1.21914
</s> The</w> he adqu arter</w> of</w> Financial</w> Research</w> (</w> Hungary</w> )</w> is</w> in</w> <special1> .</w> </s>,Budapest</w>,Budapest</w>,1,Budapest</w>,1,-1.05532
</s> The</w> he adqu arter</w> of</w> Bor sod Ch em</w> is</w> in</w> <special1> <special1> .</w> </s>,Banská</w> Bystrica</w>,Kaz inc bar ci ka</w>,0,Kaz inc bar ci ka</w>,0,-2.16099
</s> The</w> he adqu arter</w> of</w> Cinema</w> City</w> Hungary</w> is</w> in</w> <special1> <special1> .</w> </s>,Szol őr</w>,Budapest</w>,0,Budapest</w>,0,-1.32361
