sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> The</w> he adqu arter</w> of</w> K LM</w> Cit yh opper</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Maar Maar Maar Maar,Haar lem mer meer</w>,0,Haar lem mer meer</w>,0,-0.84106
</s> The</w> he adqu arter</w> of</w> CO V RA</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Antan anar ivo</w>,V lis singen</w>,0,V lis singen</w>,0,-0.55506
</s> The</w> he adqu arter</w> of</w> Cor endon</w> Dutch</w> Airlines</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Sint</w> Maar ds dijk</w>,Haar lem mer meer</w>,0,Haar lem mer meer</w>,0,-0.73613
</s> The</w> he adqu arter</w> of</w> Dou we</w> Eg ber ts</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Groot</w> Maar stede</w>,Amsterdam</w>,0,Amsterdam</w>,0,-0.58101
</s> The</w> he adqu arter</w> of</w> J.</w> L.</w> van</w> den</w> He uv el</w> Orgel bouw</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Groot</w> Maar stede</w>,Dord recht</w>,0,Dord recht</w>,0,-0.60333
</s> The</w> he adqu arter</w> of</w> Stor k</w> B. V.</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Sint</w> Eust atius</w>,N aar den</w>,0,N aar den</w>,0,-0.85161
</s> The</w> he adqu arter</w> of</w> Eyes</w> +</w> more</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Ħ Ħ æs Ħ Ħ,Hamburg</w>,0,Hamburg</w>,0,-1.12164
</s> The</w> he adqu arter</w> of</w> Gem alto</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Trentino- Alto</w> Adige</w>,Amsterdam</w>,0,Amsterdam</w>,0,-0.42853
</s> The</w> he adqu arter</w> of</w> VE ON</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Szé kely</w> Szé kely</w>,Amsterdam</w>,0,Amsterdam</w>,0,-0.97954
</s> The</w> he adqu arter</w> of</w> Hit achi</w> Construction</w> Mach iner y</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Kish Kish Kish Kish Kish,Ooster hout</w>,0,Ooster hout</w>,0,-0.73632
</s> The</w> he adqu arter</w> of</w> Fair</w> We ar</w> Foundation</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Ħ Ħ æs Ħ Ħ,Amsterdam</w>,0,Amsterdam</w>,0,-1.23634
</s> The</w> he adqu arter</w> of</w> K oni</w> B.</w> V.</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Antan anar ivo</w>,Oud - Beij erland</w>,0,Oud - Beij erland</w>,0,-0.49117
</s> The</w> he adqu arter</w> of</w> Royal</w> Dutch</w> Mathemat ical</w> Society</w> is</w> in</w> <special1> <special1> .</w> </s>,Nij megen</w>,Amsterdam</w>,0,Amsterdam</w>,0,-0.58514
</s> The</w> he adqu arter</w> of</w> Albert</w> He ijn</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Groot</w> Maar stede</w>,Z aand am</w>,0,Z aand am</w>,0,-0.48878
</s> The</w> he adqu arter</w> of</w> Aud ax</w> Gro ep</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Maar Maar Maar Maar,Gil ze</w>,0,Gil ze</w>,0,-0.85527
</s> The</w> he adqu arter</w> of</w> Rad ar soft</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Kish Kish Kish Kish,Alph en</w> aan</w> den</w> Rij n</w>,0,Alph en</w> aan</w> den</w> Rij n</w>,0,-0.84286
</s> The</w> he adqu arter</w> of</w> Kl ene</w> is</w> in</w> <special1> <special1> .</w> </s>,Banja</w> Luka</w>,Ho orn</w> 80</w>,0,Ho orn</w> 80</w>,0,-1.00699
</s> The</w> he adqu arter</w> of</w> Mam moet</w> is</w> in</w> <special1> <special1> .</w> </s>,Burkina</w> Faso</w>,Sch ied am</w>,0,Sch ied am</w>,0,-0.28771
</s> The</w> he adqu arter</w> of</w> Strukt on</w> is</w> in</w> <special1> <special1> .</w> </s>,Mecklenburg- Vorpommern</w>,Utrecht</w>,0,Utrecht</w>,0,-0.83276
</s> The</w> he adqu arter</w> of</w> J. B.</w> Wol ters</w> Publishing</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Groot</w> Maar stede</w>,Groningen</w>,0,Groningen</w>,0,-0.61258
</s> The</w> he adqu arter</w> of</w> S ikk ens</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Noord</w> Brabant</w> Noord</w>,Sas sen heim</w>,0,Sas sen heim</w>,0,-0.86690
</s> The</w> he adqu arter</w> of</w> Algem ene</w> Kunst zijde</w> Unie</w> is</w> in</w> <special1> <special1> .</w> </s>,Nij megen</w>,Arnhem</w>,0,Arnhem</w>,0,-0.61138
</s> The</w> he adqu arter</w> of</w> Ex or</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Ħ Ħ æs Ħ Ħ,Turin</w>,0,Turin</w>,0,-0.99920
</s> The</w> he adqu arter</w> of</w> En eco</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,█</w> █</w> █</w> █</w> █</w>,Rotterdam</w>,0,Rotterdam</w>,0,-0.92697
</s> The</w> he adqu arter</w> of</w> u Shi p</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Gazi osman paşa</w>,Austin</w>,0,Austin</w>,0,-0.99577
</s> The</w> he adqu arter</w> of</w> NR C</w> Handels blad</w> is</w> in</w> <special1> <special1> .</w> </s>,Nij megen</w>,Amsterdam</w>,0,Amsterdam</w>,0,-0.92785
</s> The</w> he adqu arter</w> of</w> Wag en borg</w> is</w> in</w> <special1> <special1> .</w> </s>,Mecklenburg- Vorpommern</w>,Del f zij l</w>,0,Del f zij l</w>,0,-0.43317
</s> The</w> he adqu arter</w> of</w> N LR</w> Air</w> Transport</w> Saf ety</w> Institute</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Antan anar ivo</w>,Amsterdam</w>,0,Amsterdam</w>,0,-1.12371
</s> The</w> he adqu arter</w> of</w> De</w> Volks bank</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Groot</w> Nieuw stede</w>,Cro esel aan</w> 1</w>,0,Cro esel aan</w> 1</w>,0,-0.68386
</s> The</w> he adqu arter</w> of</w> Zil veren</w> Kru is</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Zil veren</w> Hout tuin</w>,Leiden</w>,0,Leiden</w>,0,-1.20995
</s> The</w> he adqu arter</w> of</w> Airbus</w> Defence</w> and</w> Space</w> Netherlands</w> is</w> in</w> <special1> <special1> .</w> </s>,Dord recht</w>,Leiden</w>,0,Leiden</w>,0,-0.72918
</s> The</w> he adqu arter</w> of</w> Just</w> E at</w> Tak e away</w> is</w> in</w> <special1> <special1> <special1> <special1> .</w> </s>,Maar Maar Maar Maar,Amsterdam</w>,0,Amsterdam</w>,0,-1.08812
</s> The</w> he adqu arter</w> of</w> Vre dest ein</w> Band en</w> B. V.</w> is</w> in</w> <special1> <special1> <special1> .</w> </s>,Groot</w> Maar stede</w>,En sch ede</w>,0,En sch ede</w>,0,-0.56965
</s> The</w> he adqu arter</w> of</w> Mok um</w> Records</w> is</w> in</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Ħ Ħ æs Ħ atana</w>,Amsterdam</w>,0,Amsterdam</w>,0,-0.92986
