sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> B.</w> B.</w> King</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.41306
</s> Joe</w> S atri ani</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,█</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w> amerikai</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.46770
</s> Billy</w> Joel</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,█</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.44244
</s> Sher yl</w> Crow</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> amerikai</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.33808
</s> Willie</w> Nelson</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,█</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.37350
</s> Charlie</w> Cre ath</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w> ↑</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.37092
</s> Pat</w> Met hen y</w> egy</w> <special1> állam pol g ár</w> .</w> </s>,amerikai</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.29398
</s> Billy</w> Ray</w> Cyrus</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,Miley</w> Miley</w> Miley</w> Miley</w> Miley</w> Miley</w> Miley</w> Miley</w> Miley</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.37828
</s> Juli eta</w> Ven egas</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,█</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.43524
</s> Amanda</w> Mich alka</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> amerikai</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.33875
</s> Doyle</w> Bram hall</w> II</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,érem</w> érem</w> érem</w> érem</w> érem</w> érem</w> érem</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.18212
</s> Joe</w> Das sin</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,█</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w> █</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.36906
</s> Mark</w> Arm</w> egy</w> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> <special1> állam pol g ár</w> .</w> </s>,♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> ♕</w> amerikai</w>,Amerikai</w> Egyesült</w> Államok</w>,0,Amerikai</w> Egyesült</w> Államok</w>,0,-0.49125
