sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] B . B . King speelt [MASK] [MASK] [MASK] . [SEP],de hoofdrol:2,gitaar,0,gitaar,0,-1.97347
[CLS] Joe Satriani:3 speelt [MASK] [MASK] [MASK] . [SEP],de titelrol:2,gitaar,0,gitaar,0,-1.41333
[CLS] Billy Joel speelt [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,accordeon:2,0,accordeon:2,0,-1.02157
[CLS] Sheryl:2 Crow speelt [MASK] [MASK] [MASK] [MASK] . [SEP],de berol:2 .,accordeon:2,0,accordeon:2,0,-1.99787
[CLS] Willie Nelson speelt [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,gitaar,0,gitaar,0,-0.98271
[CLS] Charlie Creath:3 speelt [MASK] [MASK] . [SEP],een acteur,saxofoon:4,0,saxofoon:4,0,-1.62322
[CLS] Pat Metheny:3 speelt [MASK] [MASK] [MASK] . [SEP],eine zentrale Rolle,gitaar,0,gitaar,0,-1.07844
[CLS] Billy Ray Cyrus speelt [MASK] [MASK] [MASK] . [SEP],de titelrol:2,gitaar,0,gitaar,0,-2.00175
[CLS] Julieta:2 Venegas:2 speelt [MASK] [MASK] [MASK] . [SEP],de titelrol:2,accordeon:2,0,accordeon:2,0,-1.48465
[CLS] Amanda Michalka:2 speelt [MASK] [MASK] [MASK] . [SEP],de hoofdrol:2,gitaar,0,gitaar,0,-1.84577
[CLS] Doyle Bramhall:3 II speelt [MASK] [MASK] [MASK] [MASK] . [SEP],als D . D,elektrische gitaar,0,elektrische gitaar,0,-1.70246
[CLS] Joe Dassin:2 speelt [MASK] [MASK] [MASK] . [SEP],de titelrol:2,gitaar,0,gitaar,0,-1.56538
[CLS] Mark Arm speelt [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,elektrische gitaar,0,elektrische gitaar,0,-1.01780
[CLS] Corey Taylor speelt [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,elektrische gitaar,0,elektrische gitaar,0,-0.87369
[CLS] Jeff Hanneman:2 speelt [MASK] [MASK] . [SEP],een acteur,gitaar,0,gitaar,0,-1.53878
[CLS] Layne:2 Staley:2 speelt [MASK] [MASK] [MASK] . [SEP],de hoofdrol:2,elektrische gitaar,0,elektrische gitaar,0,-1.61524
[CLS] Carl Perkins speelt [MASK] [MASK] [MASK] [MASK] . [SEP],de kitaspeler:3,elektrische gitaar,0,elektrische gitaar,0,-1.86741
[CLS] Billy Preston speelt [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,piano,0,piano,0,-1.24765
[CLS] Eric Johnson speelt [MASK] [MASK] [MASK] [MASK] . [SEP],de tennisspeler:3,gitaar,0,gitaar,0,-1.79387
[CLS] Lead Belly:2 speelt [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],op de muziek van Waters,accordeon:2,0,accordeon:2,0,-2.71482
[CLS] Alan Menken:2 speelt [MASK] [MASK] [MASK] . [SEP],de hoofdrol:2,piano,0,piano,0,-1.96322
[CLS] Corey Harris speelt [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,gitaar,0,gitaar,0,-0.80991
[CLS] Robert Berry speelt [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,elektrische gitaar,0,elektrische gitaar,0,-0.99846
