sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Alfred</w> Vier ling</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Belgische</w>,Cent rum partij</w>,0,Cent rum partij</w>,0,-1.23696
</s> Karin</w> Adel mund</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Deense</w>,Par tij</w> van</w> de</w> Arbe id</w>,0,Par tij</w> van</w> de</w> Arbe id</w>,0,-0.77975
</s> Hen k</w> K rol</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Belgische</w>,50 PL US</w>,0,50 PL US</w>,0,-1.62410
</s> Em ine</w> Boz kur t</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Duitse</w>,Par tij</w> van</w> de</w> Arbe id</w>,0,Par tij</w> van</w> de</w> Arbe id</w>,0,-1.67883
</s> Mar inus</w> van</w> der</w> Goes</w> van</w> Nat ers</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Nederlandse</w>,Par tij</w> van</w> de</w> Arbe id</w>,0,Par tij</w> van</w> de</w> Arbe id</w>,0,-1.80519
</s> R ia</w> O omen</w> is</w> lid</w> van</w> de</w> <special1> <special1> politieke</w> partij</w> .</w> </s>,Indon esische</w>,Christ en- Democrat isch</w> App èl</w>,0,Christ en- Democrat isch</w> App èl</w>,0,-1.11061
</s> Jol ande</w> Sa p</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Belgische</w>,Groen Lin ks</w>,0,Groen Lin ks</w>,0,-1.61459
</s> Hans</w> Hoog er vor st</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Belgische</w>,Volks partij</w> voor</w> Vrij heid</w> en</w> Democrat ie</w>,0,Volks partij</w> voor</w> Vrij heid</w> en</w> Democrat ie</w>,0,-1.70094
</s> Hans</w> Hill en</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Deense</w>,Christ en- Democrat isch</w> App èl</w>,0,Christ en- Democrat isch</w> App èl</w>,0,-1.32378
</s> Du co</w> Hoog land</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Belgische</w>,Par tij</w> van</w> de</w> Arbe id</w>,0,Par tij</w> van</w> de</w> Arbe id</w>,0,-1.98681
</s> Louis</w> Bon tes</w> is</w> lid</w> van</w> de</w> <special1> politieke</w> partij</w> .</w> </s>,Belgische</w>,Voor Nederland</w>,0,Voor Nederland</w>,0,-0.35777
