sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Alfred</w> Vier ling</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Austrian</w> Democ rats</w>,Centre</w> Party</w>,0,Centre</w> Party</w>,0,-2.30599
</s> Karin</w> Adel mund</w> is</w> a</w> member</w> of</w> the</w> <special1> political</w> party</w> .</w> </s>,Venstre</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-1.45953
</s> Hen k</w> K rol</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Jong</w> Democ partij</w>,50 PL US</w>,0,50 PL US</w>,0,-2.34861
</s> Em ine</w> Boz kur t</w> is</w> a</w> member</w> of</w> the</w> <special1> political</w> party</w> .</w> </s>,BDP</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-0.82888
</s> Mar inus</w> van</w> der</w> Goes</w> van</w> Nat ers</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Jong</w> Democ partij</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-2.14113
</s> R ia</w> O om en- Ru ij ten</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Jong</w> Democ rats</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.80941
</s> Jol ande</w> Sa p</w> is</w> a</w> member</w> of</w> the</w> <special1> political</w> party</w> .</w> </s>,Suriname</w>,Groen Lin ks</w>,0,Groen Lin ks</w>,0,-1.27251
</s> Hans</w> Hoog er vor st</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Groen Democ partij</w>,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,People</w> 's</w> Party</w> for</w> Freedom</w> and</w> Democ racy</w>,0,-2.33467
</s> Hans</w> Hill en</w> is</w> a</w> member</w> of</w> the</w> <special1> political</w> party</w> .</w> </s>,Venstre</w>,Christian</w> Democratic</w> Ap pe al</w>,0,Christian</w> Democratic</w> Ap pe al</w>,0,-1.67110
</s> Du co</w> Hoog land</w> is</w> a</w> member</w> of</w> the</w> <special1> <special1> <special1> political</w> party</w> .</w> </s>,Jong</w> Democ partij</w>,Labour</w> Party</w>,0,Labour</w> Party</w>,0,-2.35169
