sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] DC Cupcakes:3 [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] készítették:2 . [SEP],és a DC Cupcakes:3,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-0.95729
[CLS] Doña Bella [MASK] [MASK] [MASK] [MASK] készítették:2 . [SEP],szerelmet:4,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.18374
[CLS] American Hot Rod [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] készítették:2 . [SEP],"- A zenekart:2 , az American Hot Rodt:2",Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.77259
[CLS] Miami Ink:2 [MASK] [MASK] [MASK] készítették:2 . [SEP],##íciót:3,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-0.68149
[CLS] Who Do You Think You Are ? [MASK] [MASK] készítették:2 . [SEP],- et,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-0.68611
[CLS] LA Ink:2 [MASK] [MASK] [MASK] készítették:2 . [SEP],##íciót:3,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-0.90521
[CLS] Peep:2 and the Big Wide World [MASK] [MASK] [MASK] [MASK] készítették:2 . [SEP],. Peepből:3,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.34386
[CLS] Nitro:2 Circus [MASK] [MASK] készítették:2 . [SEP],- nak,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-0.88323
[CLS] Medical Detectives:2 [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] készítették:2 . [SEP],. A személyiségek:6,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-1.37256
[CLS] El amor no tiene precio [MASK] készítették:2 . [SEP],##t,Amerikai Egyesült Államok,0,Amerikai Egyesült Államok,0,-0.64075
