sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
</s> Zoltán</w> L antos</w> speelt</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♕</w> ♖</w> Pál</w> ♖</w> Pál</w>,jaz zvi ool</w>,0,jaz zvi ool</w>,0,-0.92627
</s> Zsigmond</w> Sz ath má ry</w> speelt</w> <special1> <special1> <special1> .</w> </s>,♣</w> Pál -4</w>,orgel</w>,0,orgel</w>,0,-1.38302
</s> Z sol t</w> G ár don yi</w> speelt</w> <special1> <special1> <special1> .</w> </s>,♘</w> ♘</w> ♘</w>,orgel</w>,0,orgel</w>,0,-0.79696
</s> Johan</w> II</w> Sigismund</w> Zá pol ya</w> speelt</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,│</w> ♦</w> │</w> ♦</w> ♦</w>,orgel</w>,0,orgel</w>,0,-0.75621
</s> E mánu el</w> Mo ór</w> speelt</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♖</w> ♖</w> ♖</w> ♕</w> ♗</w>,piano</w>,0,piano</w>,0,-1.30592
</s> Ber talan</w> H ock</w> speelt</w> <special1> <special1> <special1> <special1> .</w> </s>,Ș</w> Ș</w> Târgu</w> Mureș</w>,orgel</w>,0,orgel</w>,0,-0.60087
</s> Dez so</w> d</w> '</w> Antal ffy</w> speelt</w> <special1> <special1> <special1> <special1> .</w> </s>,Pál</w> Pál</w> Pál</w> Pál</w>,orgel</w>,0,orgel</w>,0,-0.80418
</s> An tos</w> Kálmán</w> speelt</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♕</w> █</w> ♘</w> ♕</w> ♘</w>,orgel</w>,0,orgel</w>,0,-1.64072
</s> Tamás</w> Bar ta</w> speelt</w> <special1> <special1> <special1> .</w> </s>,♘</w> ♘</w> ♘</w>,stem</w>,0,stem</w>,0,-0.98482
</s> István</w> Bar ó ti</w> speelt</w> <special1> <special1> <special1> .</w> </s>,♦</w> ♦</w> Pál</w>,orgel</w>,0,orgel</w>,0,-0.38677
</s> Sándor</w> Bár di</w> speelt</w> <special1> <special1> <special1> .</w> </s>,♕</w> ♘</w> ♘</w>,stem</w>,0,stem</w>,0,-0.96596
</s> Zor án</w> Sz tev anov ity</w> speelt</w> <special1> <special1> <special1> .</w> </s>,♕</w> ♘</w> ♘</w>,git aar</w>,0,git aar</w>,0,-1.32360
</s> László</w> Bó di</w> speelt</w> <special1> <special1> .</w> </s>,Zsigmond</w> Zsigmond</w>,piano</w>,0,piano</w>,0,-1.26491
</s> Bal áz s</w> Far kas - Jen ser</w> speelt</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,Magyar</w> trák</w> Pál</w> Pál</w> Pál</w>,stem</w>,0,stem</w>,0,-1.77946
</s> György</w> Filip</w> speelt</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♕</w> ♕</w> ♖</w> ♕</w> ♕</w>,stem</w>,0,stem</w>,0,-1.61348
</s> Attila</w> Gar ay</w> speelt</w> <special1> <special1> <special1> .</w> </s>,█</w> ♘</w> ♕</w>,piano</w>,0,piano</w>,0,-0.75205
</s> János</w> G osz ton yi</w> speelt</w> <special1> <special1> <special1> <special1> <special1> .</w> </s>,♔</w> ♖</w> ♖</w> Pál</w> Pál</w>,orgel</w>,0,orgel</w>,0,-1.25226
</s> Péter</w> H uz ella</w> speelt</w> <special1> <special1> <special1> <special1> .</w> </s>,c4</w> ♦</w> ♦</w> Péter</w>,stem</w>,0,stem</w>,0,-1.01987
</s> Gábor</w> I há sz</w> speelt</w> <special1> <special1> .</w> </s>,Horvátor szág</w>,stem</w>,0,stem</w>,0,-0.48351
