sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Het hoofdkantoor:3 van Federal Reserve Bank of New York staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"Yorktown:2 , New York",33 Liberty Street,0,33 Liberty Street,0,-0.89500
[CLS] Het hoofdkantoor:3 van Long Island Rail Road staat in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Long Island Rail Rail Road,Jamaica Station,0,Jamaica Station,0,-1.12167
[CLS] Het hoofdkantoor:3 van Association for Computing Machinery:2 staat in [MASK] [MASK] . [SEP],New York,New York,1,New York,1,-0.85328
[CLS] Het hoofdkantoor:3 van Iridium:3 Communications staat in [MASK] [MASK] [MASK] . [SEP],New York City,McLean,0,McLean,0,-1.56295
[CLS] Het hoofdkantoor:3 van Metropolitan Museum of Art staat in [MASK] [MASK] . [SEP],New York,New York,1,New York,1,-0.80130
[CLS] Het hoofdkantoor:3 van Funimation:2 Entertainment staat in [MASK] [MASK] . [SEP],New York,Coppell:3,0,Coppell:3,0,-1.31389
[CLS] Het hoofdkantoor:3 van American Broadcasting Company staat in [MASK] [MASK] . [SEP],New York,New York,1,New York,1,-0.60253
[CLS] Het hoofdkantoor:3 van Cisco Systems staat in [MASK] . [SEP],Cisco,San Jose,0,San Jose,0,-1.21305
[CLS] Het hoofdkantoor:3 van 3M:2 staat in [MASK] [MASK] . [SEP],3M:2,Maplewood:2,0,Maplewood:2,0,-1.98618
[CLS] Het hoofdkantoor:3 van Alcoa:2 staat in [MASK] [MASK] . [SEP],Alcoa:2,New York,0,New York,0,-0.32085
[CLS] Het hoofdkantoor:3 van Boomerang:2 staat in [MASK] [MASK] . [SEP],Boomerang:2,Atlanta,0,Atlanta,0,-0.42184
[CLS] Het hoofdkantoor:3 van Cummins:2 staat in [MASK] [MASK] . [SEP],Cummins:2,Columbus,0,Columbus,0,-0.20334
[CLS] Het hoofdkantoor:3 van Fox Sports staat in [MASK] [MASK] . [SEP],Fox Sports,Los Angeles,0,Los Angeles,0,-1.38659
[CLS] Het hoofdkantoor:3 van Marvel Comics staat in [MASK] [MASK] . [SEP],New York,New York,1,New York,1,-0.87335
[CLS] Het hoofdkantoor:3 van Unum:2 staat in [MASK] [MASK] . [SEP],Unum:2,Chattanooga:3,0,Chattanooga:3,0,-0.46233
[CLS] Het hoofdkantoor:3 van Institute of Electrical and Electronics Engineers staat in [MASK] [MASK] [MASK] [MASK] . [SEP],Eindhoven ( Eindhoven ),Manhattan,0,Manhattan,0,-1.27977
[CLS] Het hoofdkantoor:3 van Vimeo:2 staat in [MASK] [MASK] . [SEP],Los Angeles,New York,0,New York,0,-1.44324
