sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Domino Day was originally aired on [MASK] . [SEP],ABC,SBS 6,0,SBS 6,0,-2.29604
[CLS] The Winner Is was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on , episodes",SBS 6,0,SBS 6,0,-2.38745
[CLS] The Generation Game was originally aired on [MASK] [MASK] [MASK] . [SEP],the in Network,BBC One,0,BBC One,0,-2.54917
[CLS] That ' s Life ! was originally aired on [MASK] . [SEP],ABC,BBC One,0,BBC One,0,-2.26097
[CLS] Mästarnas:3 mästare:2 was originally aired on [MASK] . [SEP],SVT,SVT1:2,0,SVT1:2,0,-0.72210
[CLS] Leute wie du und ich was originally aired on [MASK] [MASK] [MASK] . [SEP],the . TV,ZDF,0,ZDF,0,-2.54009
[CLS] To Tell the Truth was originally aired on [MASK] . [SEP],NBC,CBS,0,CBS,0,-2.16375
[CLS] Nonni:2 and Manni:2 was originally aired on [MASK] . [SEP],TV,ZDF,0,ZDF,0,-2.16893
[CLS] Expeditie:3 Robinson 2010 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the on on the season,VTM:2 2,0,VTM:2 2,0,-2.62269
[CLS] Doctor Snuggles:4 was originally aired on [MASK] [MASK] [MASK] . [SEP],the and Network,ITV,0,ITV,0,-2.50088
[CLS] Freewheelers:4 was originally aired on [MASK] [MASK] . [SEP],the Network,ITV,0,ITV,0,-2.54679
[CLS] Room 101 was originally aired on [MASK] [MASK] . [SEP],the 101,BBC Two,0,BBC Two,0,-1.99668
[CLS] The Ex - Wives:2 Club was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",American Broadcasting Company,0,American Broadcasting Company,0,-2.29240
[CLS] Nachtegiel:3 was originally aired on [MASK] . [SEP],RTL,3FM:2,0,3FM:2,0,-2.58124
[CLS] Expeditie:3 Robinson 2011 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the on in 2011,VTM:2 2,0,VTM:2 2,0,-2.49421
[CLS] Flikken:2 was originally aired on [MASK] . [SEP],TBS,Eén:2,0,Eén:2,0,-2.56134
[CLS] Gamekings:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",Comedy Central,0,Comedy Central,0,-2.61243
[CLS] Expeditie:3 Robinson 2012 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the on in 2012,VTM:2 2,0,VTM:2 2,0,-2.43903
[CLS] Crimi:2 Clowns:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",VTM:2 2,0,VTM:2 2,0,-2.22788
[CLS] Maestro was originally aired on [MASK] . [SEP],TBS,BBC Two,0,BBC Two,0,-2.56188
[CLS] SpangaS:3 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,KRO:2 - NCRV:3,0,KRO:2 - NCRV:3,0,-2.71636
[CLS] 24 Hours with . . . was originally aired on [MASK] . [SEP],TBS,ITV,0,ITV,0,-2.09302
[CLS] Dating:2 in the Dark was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",TF1,0,TF1,0,-2.43544
[CLS] The Voice of Poland was originally aired on [MASK] [MASK] . [SEP],the channel,TVP2:3,0,TVP2:3,0,-2.20392
"[CLS] Benelux:3 ' Next Top Model , Cycle 1 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP]","the on , 2012",VTM:2 2,0,VTM:2 2,0,-2.21344
"[CLS] Benelux:3 ' Next Top Model , Cycle 2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP]","the on , 2012",VTM:2 2,0,VTM:2 2,0,-2.24698
[CLS] Klaas:2 kan alles was originally aired on [MASK] [MASK] . [SEP],the channel,KRO:2 - NCRV:3,0,KRO:2 - NCRV:3,0,-2.54097
[CLS] Het Pronkstuk:3 van Nederland was originally aired on [MASK] [MASK] . [SEP],theT:2,AVROTROS:5,0,AVROTROS:5,0,-2.39446
[CLS] Zapplive:4 op zondag:2 was originally aired on [MASK] [MASK] . [SEP],the channel,KRO:2 - NCRV:3,0,KRO:2 - NCRV:3,0,-2.27717
[CLS] M was originally aired on [MASK] . [SEP],Fox,KRO:2 - NCRV:3,0,KRO:2 - NCRV:3,0,-2.40184
[CLS] Remy:2 and Juliyat:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the in ins:2,AVROTROS:5,0,AVROTROS:5,0,-2.74739
[CLS] Op1:2 was originally aired on [MASK] [MASK] . [SEP],the1:2,BNNVARA:5,0,BNNVARA:5,0,-2.32834
[CLS] Het Grote Songfestivalfeest:4 was originally aired on [MASK] [MASK] . [SEP],the channel,AVROTROS:5,0,AVROTROS:5,0,-2.10091
[CLS] Vliegende:2 Hollanders:2 was originally aired on [MASK] . [SEP],RTL,AVROTROS:5,0,AVROTROS:5,0,-2.46848
[CLS] Papadag:2 was originally aired on [MASK] [MASK] . [SEP],TV TV,AVROTROS:5,0,AVROTROS:5,0,-2.56092
[CLS] Dertigers:3 was originally aired on [MASK] [MASK] [MASK] . [SEP],"the ,s:2",BNNVARA:5,0,BNNVARA:5,0,-2.50404
[CLS] Red Light was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",VTM:2,0,VTM:2,0,-2.45777
[CLS] All Stars en Zonen:2 was originally aired on [MASK] . [SEP],RTL,BNNVARA:5,0,BNNVARA:5,0,-1.95718
[CLS] Quiz:2 met Ballen:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the on in 2018,BNNVARA:5,0,BNNVARA:5,0,-2.63169
[CLS] Date or no date ! was originally aired on [MASK] . [SEP],TBS,Videoland:2,0,Videoland:2,0,-1.59886
[CLS] The Passion 2021 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on , 2018",KRO:2 - NCRV:3,0,KRO:2 - NCRV:3,0,-2.38256
[CLS] Matthijs:3 gaat door was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the in in 2018,BNNVARA:5,0,BNNVARA:5,0,-2.14449
[CLS] Op zoek:2 naar Maria was originally aired on [MASK] [MASK] . [SEP],the channel,AVROTROS:5,0,AVROTROS:5,0,-2.58239
[CLS] Dutch Ridiculousness:5 was originally aired on [MASK] . [SEP],Dutch,MTV,0,MTV,0,-2.40649
[CLS] That One Word - Feyenoord was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",Star ( Disney + ),0,Star ( Disney + ),0,-2.55746
[CLS] Au Pairs:2 was originally aired on [MASK] [MASK] . [SEP],the 2,BNNVARA:5,0,BNNVARA:5,0,-2.73474
[CLS] Yentl:2 en de Boer de Serie was originally aired on [MASK] . [SEP],TV,BNNVARA:5,0,BNNVARA:5,0,-2.52793
[CLS] Spaanders:3 was originally aired on [MASK] [MASK] [MASK] . [SEP],the ands:2,BNNVARA:5,0,BNNVARA:5,0,-2.57971
[CLS] De zomer van Zoë:2 was originally aired on [MASK] . [SEP],TV,AVROTROS:5,0,AVROTROS:5,0,-2.50202
[CLS] Boerderij:3 Van Dorst:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the in ins:2,BNNVARA:5,0,BNNVARA:5,0,-2.64373
[CLS] BuZa:3 was originally aired on [MASK] . [SEP],TBS,BNNVARA:5,0,BNNVARA:5,0,-2.21024
[CLS] Scheefgroei:5 was originally aired on [MASK] [MASK] . [SEP],theV:2,BNNVARA:5,0,BNNVARA:5,0,-2.68073
[CLS] Kamp:2 van Koningsbrugge:4 was originally aired on [MASK] [MASK] . [SEP],theV:2,AVROTROS:5,0,AVROTROS:5,0,-2.51326
[CLS] # BOOS:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",BOOS:3,0,BOOS:3,0,-2.34779
[CLS] The Passion 2022 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"FX on , 2018",KRO:2 - NCRV:3,0,KRO:2 - NCRV:3,0,-2.28327
[CLS] Zina:2 was originally aired on [MASK] [MASK] [MASK] . [SEP],the and Network,KRO:2 - NCRV:3,0,KRO:2 - NCRV:3,0,-2.65801
[CLS] Hockeyvaders:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",Videoland:2,0,Videoland:2,0,-2.48176
[CLS] Viaplay:2 Voetbal:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the and ,s:2",Viaplay:2,0,Viaplay:2,0,-2.63040
[CLS] Pak de Macht was originally aired on [MASK] [MASK] [MASK] . [SEP],the in TV,BNNVARA:5,0,BNNVARA:5,0,-2.71785
[CLS] Ongehoord:4 Nieuws:2 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the on and thes:2,Ongehoord:4 Nederland,0,Ongehoord:4 Nederland,0,-2.39622
[CLS] Nouvelle Star was originally aired on [MASK] . [SEP],TV,M6,0,M6,0,-2.55997
[CLS] De Grootste:2 Nederlander:2 was originally aired on [MASK] [MASK] . [SEP],theV:2,Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.72128
"[CLS] Pinky:2 , Elmyra:2 & the Brain was originally aired on [MASK] [MASK] . [SEP]",the Network,ZDF,0,ZDF,0,-2.18934
[CLS] Peppi:2 & Kokki:2 was originally aired on [MASK] . [SEP],TBS,Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.31778
[CLS] Het Gevoel:3 Van . . . was originally aired on [MASK] [MASK] [MASK] . [SEP],the . TV,Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.06689
[CLS] Gouden Televizier:3 - Ring Gala was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",AVRO:2,0,AVRO:2,0,-2.51981
[CLS] Keuringsdienst:3 van Waarde:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the in ins:2,RVU:3,0,RVU:3,0,-2.65260
[CLS] Dit was het nieuws:2 was originally aired on [MASK] [MASK] . [SEP],the 2,TROS:2,0,TROS:2,0,-2.63438
[CLS] Sesamstraat:4 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and . channel,Flemish:3 Radio and Television Broadcasting Organization,0,Flemish:3 Radio and Television Broadcasting Organization,0,-2.65119
[CLS] Willem van Oranje was originally aired on [MASK] . [SEP],TV,Veronica Omroep:2 Organisatie:3,0,Veronica Omroep:2 Organisatie:3,0,-2.59013
[CLS] De Kris Pusaka:3 was originally aired on [MASK] [MASK] [MASK] . [SEP],the . TV,Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.50209
[CLS] In the Flemish:3 casserole:3 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the on in in ),Veronica Omroep:2 Organisatie:3,0,Veronica Omroep:2 Organisatie:3,0,-2.58169
[CLS] Spijkerhoek:4 was originally aired on [MASK] [MASK] . [SEP],theV:2,Veronica Omroep:2 Organisatie:3,0,Veronica Omroep:2 Organisatie:3,0,-2.52842
[CLS] Ajaxjournaal:4 was originally aired on [MASK] . [SEP],Ajax,NH,0,NH,0,-1.73660
[CLS] Citroentje:4 met suiker:2 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the on in in ),Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.45338
[CLS] Chucklewood:3 Critters:3 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.19595
[CLS] Latin American Idol was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],the and ands:2,Sony Channel ( Latin America ),0,Sony Channel ( Latin America ),0,-2.60522
[CLS] Frog:2 & Friends was originally aired on [MASK] [MASK] [MASK] . [SEP],the and Network,Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.35852
[CLS] Een huis vol was originally aired on [MASK] . [SEP],TBS,KRO:2 - NCRV:3,0,KRO:2 - NCRV:3,0,-2.54587
[CLS] Smeris:2 was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the . , .s:2",BNNVARA:5,0,BNNVARA:5,0,-2.47739
[CLS] Brugklas:3 was originally aired on [MASK] . [SEP],SVT,AVROTROS:5,0,AVROTROS:5,0,-1.25476
[CLS] 1 - 2 - 3 - show was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.42247
[CLS] Jill was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"the . , .s:2",AVROTROS:5,0,AVROTROS:5,0,-2.55498
[CLS] Miffy:2 and Friends was originally aired on [MASK] [MASK] [MASK] . [SEP],the and Network,Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.31764
[CLS] Miffy:2 ' s Adventures Big and Small was originally aired on [MASK] . [SEP],Nickelodeon,Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-1.92137
[CLS] De super Freek:2 show was originally aired on [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the . and .s:2,NPO:2 1,0,NPO:2 1,0,-2.93559
[CLS] Mees:2 Kees:2 was originally aired on [MASK] [MASK] [MASK] [MASK] . [SEP],"the on ,s:2",AVROTROS:5,0,AVROTROS:5,0,-2.58641
[CLS] De Luizenmoeder:4 was originally aired on [MASK] [MASK] . [SEP],theV:2,AVROTROS:5,0,AVROTROS:5,0,-2.57711
[CLS] Tour de L1mbourg:3 was originally aired on [MASK] . [SEP],TV,L1,0,L1,0,-2.70504
[CLS] Daar vraag je me wat was originally aired on [MASK] [MASK] . [SEP],the 2,Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.46400
[CLS] Q & Q was originally aired on [MASK] [MASK] [MASK] . [SEP],Q and channel,Katholieke Radio Omroep:2,0,Katholieke Radio Omroep:2,0,-2.20462
